index,corpus,source,id,sentence,token,time_start,time_end,start,end
2028,dialect_shetnevo_makeevo,20210707gip1953.eaf,800,"И мы с= ходили со школы= в школу ходили со Щелкино в Шетнево и брали с собой саночки, саночки такие торговые.",брали,5367.82,5376.553,65,69
2029,dialect_shetnevo_makeevo,20210707gip1953.eaf,889,"И заплатки, вот порвался штанина - заплатка.",порвался,5764.423,5767.856,17,24
2030,dialect_shetnevo_makeevo,20210707gip1953.eaf,892,"Порвалось там где -то, тут зашивали.",Порвалось,5772.841,5775.991,1,9
2031,dialect_shetnevo_makeevo,20210707gip1953.eaf,938,"Вот жили так, умещались ...",жили,5968.038,5970.304,5,8
2032,dialect_shetnevo_makeevo,20210706_lnt1950.eaf,259,"Во-первых, как бы если б вызвали конечно свои думаю, ну как вызывать - сделают же небось, ну, а так бы вызвал бы ну и что - этот бы Карась бы прав бы лишился, и машина -то его.",вызвал,4937.352,4947.019,105,110
2033,dialect_shetnevo_makeevo,20210707gip1953.eaf,940,"Я спала на печи там у подруги, она жила такая избушка была худень= маленькая такая.",жила,5973.688,5979.471,36,39
2034,dialect_shetnevo_makeevo,20210707gip1953.eaf,1029,"Я изо старых простыней рвала, где ты наберёшь пелёнок столько, рвала старые простыни, разрывала, делала пелёнки.",рвала,6334.623,6343.773,24,28
2035,dialect_shetnevo_makeevo,20210707gip1953.eaf,1048,"Холодно, бывало в кровати обложу так от стенки чем-нибудь, одеялом там, к стенке, и себе спать брала зимой.",брала,6429.144,6439.661,96,100
2036,dialect_shetnevo_makeevo,20210716mga1932.eaf,136,"Милиция вызвали, сельсовет... где сейчас вот этот ларёк.",вызвали,689.94,695.104,9,15
2037,dialect_shetnevo_makeevo,20210707gip1953.eaf,1280,"Ну там жила баба, там всё унесло, и шкафы и всё чисто.",жила,7580.862,7583.919,8,11
2038,dialect_shetnevo_makeevo,20210707gip1953.eaf,1289,"А потом бабка там в Щелкине жила, но она давно уже умерши, та хорошо баба.",жила,7631.57,7635.976,29,32
2039,dialect_shetnevo_makeevo,20210707gip1953.eaf,1293,"Она даже и мне присекала, она брала осиновое полено,",брала,7644.357,7650.754,64,68
2040,dialect_shetnevo_makeevo,20230427gip1953.eaf,35,"Сегодня выпил рюмку, завтра рюмку - и всё, организм уже хочет.",выпил,3763.095,3766.311,9,13
2041,dialect_shetnevo_makeevo,20230427gip1953.eaf,217,"То не просто: купил бутылку, выпил, и всё.",выпил,4639.491,4641.867,30,34
2042,dialect_shetnevo_makeevo,20210707gip1953.eaf,1487,Ну он с собой удочку забрал.,забрал,8639.159,8641.175,22,27
2043,dialect_shetnevo_makeevo,20210707gip1953.eaf,1571,"У нас такая баба была, она умерла - ой, куда вы будете деньги девать, у вас наверно полные мешки.",умерла,9086.633,9099.803,139,144
2044,dialect_shetnevo_makeevo,20210708lxl1941.eaf,48,"Да, нечего меня путать, я там всю жизнь прожил, знаю.",прожил,334.865,339.105,41,46
2045,dialect_shetnevo_makeevo,20210708lxl1941.eaf,63,"Тётя Зина жила такая, они жили сначала в Копае, потом в трехкомнатную квартиру в Пушкино, я на свадьбу -то ездил, Пушкино, когда ж с Тамаркой жил.",жила,411.612,424.052,11,14
2046,dialect_shetnevo_makeevo,20210708lxl1941.eaf,75,"Ну, это самое, пошла коров доить - хозяйство большое держали, ну раньше как в колхозах жили, девки росли, у меня были близнецы девки.",жили,539.858,550.138,88,91
2047,dialect_shetnevo_makeevo,20210708lxl1941.eaf,137,"И вот, как вам сказать, ну, как вам сказать, я всё не могу объяснить - и в колхозе я всю жизнь прожил, ну, сестра в Ленинграде жила моя.",прожил,905.047,917.317,96,101
2048,dialect_shetnevo_makeevo,20210708lxl1941.eaf,145,"Ну они и ссуда брали, и я ссуду тоже брал, сто тысяч, и это, они взяли, ну хорошо отделали дом.",брали,994.423,1004.193,16,20
2049,dialect_shetnevo_makeevo,20210708lxl1941.eaf,182,"Вот только разговорился, я не буду говорить сильно, я не хвастун, я не хвастун такой, я прожил всю жизнь в колхозе, всю жизнь, всю жизнь отработал, все места знакомые знаю.",прожил,1197.013,1213.21,89,94
2050,dialect_shetnevo_makeevo,20210712ivs1954.eaf,52,Дядя Коля ж умер.,умер,225.053,227.46,24,27
2051,dialect_shetnevo_makeevo,20210712ivs1954.eaf,172,Отец умер.,умер,845.634,846.733,6,9
2052,dialect_shetnevo_makeevo,20210712ivs1954.eaf,175,"Отец умер, всё, что -то с головой стало, женился.",умер,850.488,854.404,6,9
2053,dialect_shetnevo_makeevo,20210713mga1932.eaf,87,Тогда брали лошадей.,брали,314.45,321.89,67,71
2054,dialect_shetnevo_makeevo,20230427gip1953.eaf,129,"Дымок расстилается так в лесу, и всё, гнали.",гнали,4249.256,4257.404,127,131
2055,dialect_shetnevo_makeevo,20210713mga1932.eaf,158,Так жили мы.,жили,567.68,568.53,5,8
2056,dialect_shetnevo_makeevo,20210713mga1932.eaf,168,Жили в людях.,Жили,590.96,591.81,1,4
2057,dialect_shetnevo_makeevo,20210713mga1932.eaf,211,"Я тоже хотела куда-нибудь, а не дали справок, и все так .",дали,741.18,744.822,33,36
2058,dialect_shetnevo_makeevo,20210713mga1932.eaf,255,Они в колхозе не жили так.,жили,910.078,912.238,18,21
2059,dialect_shetnevo_makeevo,20210713mga1932.eaf,256,У нас в семье там жила...,жила,912.642,914.283,19,22
2060,dialect_shetnevo_makeevo,20210713mga1932.eaf,265,"Так они и жили, да, да, да.",жили,942.13,944.204,11,14
2061,dialect_shetnevo_makeevo,20210713mga1932.eaf,282,"Меня свидетелем брали, что правильная она и мамка.",брали,993.723,996.821,17,21
2062,dialect_shetnevo_makeevo,20210713mga1932.eaf,290,"Так мы и жили, мои девочки.",жили,1028.148,1030.493,10,13
2063,dialect_shetnevo_makeevo,20210713mga1932.eaf,291,Нашей жизни как мы жили.,жили,1031.378,1033.057,20,23
2064,dialect_shetnevo_makeevo,20210713mga1932.eaf,380,Рядом жили.,жили,1331.852,1332.802,7,10
2065,dialect_shetnevo_makeevo,20210713mga1932.eaf,419,Столбняк приключился и помер.,помер,1474.765,1476.913,24,28
2066,dialect_shetnevo_makeevo,20210713mga1932.eaf,457,брала.,брала,1587.994,1588.883,2,6
2067,dialect_shetnevo_makeevo,20210713mga1932.eaf,551,"Не дай бог ничем = никому, как мы жили.",жили,1887.872,1890.711,35,38
2068,dialect_shetnevo_makeevo,20210713mga1932.eaf,625,Тот помер.,помер,2159.255,2160.008,5,9
2069,dialect_shetnevo_makeevo,20210713mga1932.eaf,627,Жила.,Жила,2164.145,2164.738,1,4
2070,dialect_shetnevo_makeevo,20210713mga1932.eaf,1007,Мирно жили бы с невесткой. какой.,жили,3499.646,3503.386,18,21
2071,dialect_shetnevo_makeevo,20210716mga1932.eaf,66,"Папка помер, семьдесят лет было.",помер,288.61,290.76,7,11
2072,dialect_shetnevo_makeevo,20210716mga1932.eaf,68,"Ну а что, мама жила тоже та= без родителей, родителей не было у неё , жила с дядей.",жила,302.75,308.8,16,19
2073,dialect_shetnevo_makeevo,20210716mga1932.eaf,68,"Ну а что, мама жила тоже та= без родителей, родителей не было у неё , жила с дядей.",жила,302.75,308.8,71,74
2074,dialect_shetnevo_makeevo,20210716mga1932.eaf,68,"Ну а что, мама жила тоже та= без родителей, родителей не было у неё , жила с дядей.",жила,302.75,308.8,16,19
2075,dialect_shetnevo_makeevo,20210716mga1932.eaf,68,"Ну а что, мама жила тоже та= без родителей, родителей не было у неё , жила с дядей.",жила,302.75,308.8,71,74
2076,dialect_shetnevo_makeevo,20210716mga1932.eaf,69,"Мамка, говорит, рано умерла, папа тоже умер, вот так она и жила с дядей.",умерла,309.61,314.8,22,27
2077,dialect_shetnevo_makeevo,20210716mga1932.eaf,69,"Мамка, говорит, рано умерла, папа тоже умер, вот так она и жила с дядей.",умер,309.61,314.8,40,43
2078,dialect_shetnevo_makeevo,20210716mga1932.eaf,69,"Мамка, говорит, рано умерла, папа тоже умер, вот так она и жила с дядей.",жила,309.61,314.8,60,63
2079,dialect_shetnevo_makeevo,20210707gip1953.eaf,626,"Ну разорвали, загнали в мох...",загнали,4562.845,4565.549,15,21
2080,dialect_shetnevo_makeevo,20210706_lnt1950.eaf,543,"А как жил человек, жил человек, хоть даже этой водой залило, по два метра воды в доме, это ж всё теперь пропало",залило,6219.009,6224.521,54,59
2081,dialect_shetnevo_makeevo,20210716mga1932.eaf,97,"Он потом их забрал, раньше картошку закапывали на зиму в яму, вот в эту яму и кинул, потом выкопали, привезли .",забрал,458.97,469.32,13,18
2082,dialect_shetnevo_makeevo,20210716mga1932.eaf,129,"Был, Рейхстаг бра= как брали, говорит, вот, Встреча на Эльбе была.",брали,641.319,646.558,24,28
2083,dialect_shetnevo_makeevo,20210716mga1932.eaf,176,Выгнали из дому... вот жили у соседа.,жили,899.432,904.103,24,27
2084,dialect_shetnevo_makeevo,20210716mga1932.eaf,778,"Говорил, Москву залило всё там.",залило,4751.115,4754.693,17,22
2085,dialect_shetnevo_makeevo,20210716mga1932.eaf,264,"Переживали тоже, что умер.",умер,1432.84,1435.302,22,25
2086,dialect_shetnevo_makeevo,20210716mga1932.eaf,780,"Там, говорит, залило, только заливает, а я говорю, там уже не надо, пускай бы шёл сюда дождь.",залило,4763.257,4770.553,15,20
2087,dialect_shetnevo_makeevo,20210716mga1932.eaf,382,Все померли.,померли,2094.193,2095.491,5,11
2088,dialect_shetnevo_makeevo,20210716mga1932.eaf,390,"Третья пом=, первая померла, третья померла и четвертая померла сестра.",померла,2124.536,2131.894,21,27
2089,dialect_shetnevo_makeevo,20210716mga1932.eaf,390,"Третья пом=, первая померла, третья померла и четвертая померла сестра.",померла,2124.536,2131.894,57,63
2090,dialect_shetnevo_makeevo,20210716mga1932.eaf,399,На восьмидесятом году померла.,померла,2173.805,2175.76,23,29
2091,dialect_shetnevo_makeevo,20210716mga1932.eaf,406,"Жена уехала в больницу, и он пошёл её провожать, пришёл и помер.",помер,2217.812,2222.827,59,63
2092,dialect_shetnevo_makeevo,20210707gip1953.eaf,563,"Баба всё звала - дед, давай пойдём распишемся, кольца нам какие-нибудь дадут, старые уже хотели.",звала,4213.414,4222.157,10,14
2093,dialect_shetnevo_makeevo,20210716mga1932.eaf,531,"все жили, все вышли замуж, все жили, вот.",жили,3053.249,3057.921,6,9
2094,dialect_shetnevo_makeevo,20210716mga1932.eaf,531,"все жили, все вышли замуж, все жили, вот.",жили,3053.249,3057.921,33,36
2095,dialect_shetnevo_makeevo,20210716mga1932.eaf,557,Так жили,жили,3223.996,3224.999,5,8
2096,dialect_shetnevo_makeevo,20220715gip1953.eaf,284,Звали её цыганкой.,Звали,1568.81,1573.659,1,5
2097,dialect_shetnevo_makeevo,20230427gip1953.eaf,506,Но как -то кем -то звали.,звали,6098.42,6101.73,66,70
2098,dialect_shetnevo_makeevo,20230427gip1953.eaf,509,"Не, я забыла как её звали.",звали,6113.099,6115.085,21,25
2099,dialect_shetnevo_makeevo,20220715gip1953.eaf,289,"А чего они так назвали я не могу сказать, это давным давно назван, до меня ещё, наверное.",назвали,1599.848,1605.744,48,54
2100,dialect_shetnevo_makeevo,20210706_lnt1950.eaf,258,"Напился, и он напился, и этот Карась Лёха дал.",Напился,4934.156,4937.254,1,7
2101,dialect_shetnevo_makeevo,20210716mga1932.eaf,640,"Я заболела тогда, Люба приехала, забрала меня, так осталась я там, лежала в больнице там.",забрала,3808.344,3816.885,34,40
2102,dialect_shetnevo_makeevo,20210716mga1932.eaf,755,"Тут москвич, это Света живет, а Виталика нет, помер.",помер,4581.421,4588.703,47,51
2103,dialect_shetnevo_makeevo,20210706_lnt1950.eaf,258,"Напился, и он напился, и этот Карась Лёха дал.",напился,4934.156,4937.254,15,21
2104,dialect_shetnevo_makeevo,20210716mga1932.eaf,833,"У нас это, москвичка моск= жила тут..",жила,5155.77,5160.557,28,31
2105,dialect_shetnevo_makeevo,20220710mga1932.eaf,92,"Ну, это на кухне, где жила, эта, уборищица, техничка, где жила, там была русская печка.",жила,560.276,566.426,23,26
2106,dialect_shetnevo_makeevo,20220710mga1932.eaf,92,"Ну, это на кухне, где жила, эта, уборищица, техничка, где жила, там была русская печка.",жила,560.276,566.426,59,62
2107,dialect_shetnevo_makeevo,20220710mga1932.eaf,92,"Ну, это на кухне, где жила, эта, уборищица, техничка, где жила, там была русская печка.",жила,560.276,566.426,23,26
2108,dialect_shetnevo_makeevo,20220710mga1932.eaf,92,"Ну, это на кухне, где жила, эта, уборищица, техничка, где жила, там была русская печка.",жила,560.276,566.426,59,62
2109,dialect_shetnevo_makeevo,20220710mga1932.eaf,182,"Мамка была в положении, вот, шестым мальчиком, а немцы не брали женщин.",брали,1053.626,1061.7,73,77
2110,dialect_shetnevo_makeevo,20220710mga1932.eaf,218,"Ну, ну, говорю, в Рейхстаг брали и встречу на Эльбе был.",брали,1240.031,1245.22,28,32
2111,dialect_shetnevo_makeevo,20220710mga1932.eaf,242,"Да, вот мама жила после него больше тридцати лет.",жила,1430.728,1435.765,14,17
2112,dialect_shetnevo_makeevo,20220710zns1939.eaf,251,"А потом сын был на Украине, её забрал туда.",забрал,3160.726,3189.7,171,176
2113,dialect_shetnevo_makeevo,20220711zns1939.eaf,307,"Ну как-как, тоже, и жили так же, как попало.",жили,3105.707,3108.95,21,24
2114,dialect_shetnevo_makeevo,20220715gip1953.eaf,122,А тут же раньше плохо жили...,жили,692.513,700.322,30,33
2115,dialect_shetnevo_makeevo,20220715gip1953.eaf,128,Мы бедненько жили.,жили,725.979,732.511,91,94
2116,dialect_shetnevo_makeevo,20220715gip1953.eaf,170,"Ходили в школу, хлеб чёрный брали, прятали в снег.",брали,959.44,962.084,29,33
2117,dialect_shetnevo_makeevo,20220715gip1953.eaf,272,"А сейчас мать моя умерла, сестра живёт в том доме... там такая большая икона.",умерла,1498.041,1507.025,19,24
2118,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,44,"Ааа ну там дали денежки, по тысяче дали этим двум, приезжали на скорой.",дали,325.32,337.92,12,15
2119,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,44,"Ааа ну там дали денежки, по тысяче дали этим двум, приезжали на скорой.",дали,325.32,337.92,36,39
2120,dialect_shetnevo_makeevo,20210716mga1932.eaf,613,Невестка пила.,пила,3601.109,3602.609,10,13
2121,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,100,"И вот она месячная, приехали ко мне, на Щелкине я жила, я на горы жила, где щас дом нежилой.",жила,814.46,822.02,51,54
2122,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,100,"И вот она месячная, приехали ко мне, на Щелкине я жила, я на горы жила, где щас дом нежилой.",жила,814.46,822.02,68,71
2123,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,100,"И вот она месячная, приехали ко мне, на Щелкине я жила, я на горы жила, где щас дом нежилой.",жила,814.46,822.02,51,54
2124,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,100,"И вот она месячная, приехали ко мне, на Щелкине я жила, я на горы жила, где щас дом нежилой.",жила,814.46,822.02,68,71
2125,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,147,"Это на Щелкине, где я жила, там русская большая печь, сам хозяин клал с братом, большая, хорошая печка.",жила,1190.2,1200.98,27,30
2126,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,210,"Нет, со мной свекровь жила.",жила,1672.5,1675.6,23,26
2127,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,38,44
2128,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,63,69
2129,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,103,109
2130,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,38,44
2131,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,63,69
2132,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,103,109
2133,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,38,44
2134,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,63,69
2135,dialect_shetnevo_makeevo,20230427apb1940_A.eaf,214,"Да, в девяносто втором году мама моя померла, свекровь раньше померла, померши в двеносто втором году померла мамка.",померла,1693.96,1704.92,103,109
2136,dialect_shetnevo_makeevo,20210716mga1932.eaf,594,И женщины тоже пьющ= пили.,пили,3436.578,3439.14,22,25
2137,dialect_shetnevo_makeevo,20230427apb1940_B.eaf,36,"Двое, а третий мальчик помер, родивши, сколько ему, уже не помню было, малёшенький помер",помер,3325.1,3334.66,24,28
2138,dialect_shetnevo_makeevo,20210707gip1953.eaf,1486,Ну погнались что -то по очереди с коровами с колхозными,погнались,8636.095,8639.159,4,12
2139,dialect_shetnevo_makeevo,20210706_lnt1950.eaf,536,"Вот так, его как подняло.",подняло,6199.321,6202.946,58,64
2140,dialect_shetnevo_makeevo,20220710zns1939_A.eaf,164,"Ну, так у меня может и давление поднялось.",поднялось,872.94,876.01,34,42
2141,dialect_shetnevo_makeevo,20220710zns1939.eaf,67,И давление поднялось.,поднялось,2078.64,2082.84,40,48
2142,dialect_shetnevo_makeevo,20210716mga1932.eaf,458,"У меня вырастут, как бы дождь бы был - полил бы, в дождя нету, сухие валятся.",полил,2606.171,2613.389,40,44
2143,dialect_shetnevo_makeevo,20230427gip1953.eaf,316,"Раньше ходили вот мы у= там на Шел= в Шелкине жили, ходили на речку.",жили,5121.869,5126.234,61,64
2144,dialect_shetnevo_makeevo,20230427gip1953.eaf,440,"Брали какую -то, подстилали что -то.",Брали,5659.779,5666.075,35,39
2145,dialect_shetnevo_makeevo,20230427gip1953.eaf,454,"Я вот жила в соседней деревне, вот этом, Щелкино называется.",жила,5749.536,5755.264,7,10
2146,dialect_shetnevo_makeevo,20230505anv1941.eaf,341,Понял ай не?,Понял,1937.83,1938.44,1,5
2147,dialect_shetnevo_makeevo,20230505anv1941.eaf,344,"Тогда ещё поля, они были не разбитые, понял, по гектарам, а был= бы= были целые поля.",понял,1945.99,1951.66,39,43
2148,dialect_shetnevo_makeevo,20230427gip1953.eaf,511,Жило много.,Жило,6127.282,6129.014,13,16
2149,dialect_shetnevo_makeevo,20210713mga1932.eaf,58,Не поняла.,поняла,230.03,230.7,4,9
2150,dialect_shetnevo_makeevo,20230427gip1953.eaf,578,Вот Лёшка забрал.,забрал,6487.306,6490.306,11,16
2151,dialect_shetnevo_makeevo,20230427gip1953.eaf,611,"Всё брала в этом, в аптеке такие есть, таблеточки сах= от сахара.",брала,6676.023,6712.861,101,105
2152,dialect_shetnevo_makeevo,20230505anv1941.eaf,326,"В армию пошёл, с армии пришёл, меня бригадир бригады послал в колхоз.",послал,1876.32,1881.97,56,61
2153,dialect_spiridonova_buda,20170715-gvi1940.eaf,165,"Если умер один из родителей, например, дак крёстные должны его вырастить как своего, помочь, если один из родителей остался.",умер,1053.076,1071.04,66,69
2154,dialect_spiridonova_buda,20170715-gvi1940.eaf,482,"Ну, я и жила неплохо, но быстро кончился брак этот: мы шесть годов только пожили мы хорошо, и он умер.",умер,3834.918,3919.546,706,709
2155,dialect_spiridonova_buda,20170715-gvi1940.eaf,616,"На хлопцев дак зло брало: 'Зараза, хоть бы на минуту глотку свою закрыл!'",брало,5105.951,5151.774,428,432
2156,dialect_spiridonova_buda,20170715-gvi1940.eaf,708,"Ну, это если не завился, значит, не так тогда ж ты посадила, когда надо его.",завился,5866.298,5873.89,17,23
2157,dialect_spiridonova_buda,20170715-gvi1940.eaf,710,"Если ко= ну вот кочан не завился, а такое вырастет во эта хряпка и листья такое во, а кочана - шуляк.",завился,5874.415,5883.407,33,39
2158,dialect_spiridonova_buda,20170715-gvi1940.eaf,767,"А у нас раньше была бабушка, она уже умерла.",умерла,6327.756,6354.428,113,118
2159,dialect_spiridonova_buda,20170715-gvi1940.eaf,771,"Одна была вот тут моего года рождения, у нас через дорогу на той стороне жила и она умерла.",умерла,6379.866,6398.29,101,106
2160,dialect_spiridonova_buda,20170715-gvi1940.eaf,773,"Да говорят, что тяжело умирают, говорят, что чтобы умерла, вот это вот которая делает зло - колдовать там умеет, там вот, и даже не зло: вот эти ж все привороты, эти отвороты, шептанья - это это всё религией запрещено, это считается не от бога, а от злого.",умерла,6403.729,6436.713,52,57
2161,dialect_spiridonova_buda,20170715-gvi1940.eaf,801,"Значит, все эти страхи уже собака сожрал.",сожрал,6620.131,6640.675,199,204
2162,dialect_spiridonova_buda,20170715-gvi1940.eaf,981,"А, ты пожрал.",пожрал,8340.166,8355.524,7,12
2163,dialect_spiridonova_buda,20170715-hai1930.eaf,194,"Что умер, да?",умер,1195.844,1198.686,5,8
2164,dialect_spiridonova_buda,20170715-hai1930.eaf,627,"И дало тогда об котёл, вот я только вышла, об котёл это вот, так тут поразбивала и нос, тут вот, поразбивалась вся.",дало,3807.074,3816.188,3,6
2165,dialect_spiridonova_buda,20170717-jama1953.eaf,99,"Если побогаче человек умер, так и тому и закажут эту как её катафалку эту, ти как её зовут, ну вот.",умер,679.175,706.211,43,46
2166,dialect_spiridonova_buda,20170717-jama1953.eaf,113,"Ну, они тоже померли, эти ребята.",померли,771.305,790.387,180,186
2167,dialect_spiridonova_buda,20170717-jama1953.eaf,154,"Да это ж человек, допустим, если у меня умер там это, так и что, а кто будет смотреть?",умер,1070.661,1078.734,41,44
2168,dialect_spiridonova_buda,20170717-jama1953.eaf,183,"И она говорит: «Просыпаюсь» - ну, женщина, она уже тоже умерла.",умерла,1253.219,1296.124,201,206
2169,dialect_spiridonova_buda,20170717-jama1953.eaf,189,Потом другая её сестра умерла .,умерла,1331.348,1380.602,300,305
2170,dialect_spiridonova_buda,20170717-jama1953.eaf,244,"Ну вот, потому что говорят, если даже по человеку не поплачешь по этому, который умирает, умер - значит, приходят и всякие дела делают на этой, на могиле.",умер,1749.581,1787.282,230,233
2171,dialect_spiridonova_buda,20170717-jama1953.eaf,281,"Я сама родителей не помню, бабушка умерла - мне не довелось быть на похоронах.",умерла,2061.359,2089.521,237,242
2172,dialect_spiridonova_buda,20170717-jama1953.eaf,306,"Ну, меня малую ж только водили туда, потом в детский дом сдали.",сдали,2223.463,2270.161,391,395
2173,dialect_spiridonova_buda,20170717-jama1953.eaf,306,"А когда, вот, с бабушкой мы были ещё же - я помню, мне ти шесть лет было, меня где -то лет в семь забрали в детский дом.",забрали,2223.463,2270.161,536,542
2174,dialect_spiridonova_buda,20170717-jama1953.eaf,308,"Ну, моя мать при родах умерла, меня рожавши.",умерла,2276.233,2307.705,309,314
2175,dialect_spiridonova_buda,20170717-jama1953.eaf,318,"И точно: пятого марта, января мы побыли, а пятого марта она умерла.",умерла,2430.206,2463.587,278,283
