index,corpus,source,id,sentence,token,time_start,time_end,start,end
1080,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,4,"жёнка одна этам напротивья напилась вина да напилась браги , да ей стала мучить , да вот кто знает , с чего , вот сказали на его да и чуть не убили тогды его",напилась,58.858,73.818,45,52
1081,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,22,"Ну уж, говорит, ты, Пуля, тоттам раз тоже, говорит, наврала да наврала, говорит, на их, да опять сама когда опять будешь мужиков -то в деревне , да хоть бы врачей -то, говорит, не= не врала на врачей -то.",наврала,237.695,248.852,64,70
1082,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,22,"Ну уж, говорит, ты, Пуля, тоттам раз тоже, говорит, наврала да наврала, говорит, на их, да опять сама когда опять будешь мужиков -то в деревне , да хоть бы врачей -то, говорит, не= не врала на врачей -то.",врала,237.695,248.852,55,59
1083,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,25,"И кто знает чего, вот польза или нет ле, пила.",пила,278.247,288.898,42,45
1084,dialect_middle_pinega,A-0472_Ф.eaf,96,"Я девкой -то жила, ей-богу, красовалась, меня беда все жалели как.",жила,937.191,953.925,14,17
1085,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,47,"Я говорю, не выходит вот в чемодан, Юрка, взяла бы да.",взяла,524.946,547.314,43,47
1086,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,53,"Ну ак я и не дала, всё заругала их.",дала,610.102,624.044,14,17
1087,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,56,"А ходить никуды не попала дак, что ты пойдёшь, ноги отнялись дак, но, не отнялись они у меня, правда, ещё, ещё и уйду до Заедовья -то.",отнялись,645.137,660.392,53,60
1088,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,56,"А ходить никуды не попала дак, что ты пойдёшь, ноги отнялись дак, но, не отнялись они у меня, правда, ещё, ещё и уйду до Заедовья -то.",отнялись,645.137,660.392,74,81
1089,dialect_middle_pinega,A-0472_Ф.eaf,97,А мы с мужем хорошо жили.,жили,955.331,960.101,21,24
1090,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,70,"А это, мама померла, ак я взяла ейнную -то вот , видишь, какая редкая вот.",померла,827.016,837.746,13,19
1091,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,70,"А это, мама померла, ак я взяла ейнную -то вот , видишь, какая редкая вот.",взяла,827.016,837.746,27,31
1092,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,81,"У нас тут жёнка караулила на скотном, да напилась тоже пьяная, да уснула на цементе -то, да заболела желтухой.",напилась,975.059,988.836,42,49
1093,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,81,"Что -то вот ещё, экая -то болесть -то, ак мало и болела - померла.",померла,975.059,988.836,59,65
1094,dialect_middle_pinega,A-0472_Ф.eaf,103,"И мы хорошо жили, век прожили.",жили,1007.916,1016.873,26,29
1095,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,93,"Топор бы лучше дали в руки, да чего есть рубить, дак я бы лучше, да пилу пилить.",дали,1110.74,1117.033,16,19
1096,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,94,"Тут ещё пели 'Как вот дали в руки мне топорик, дали вострую пилу, привели в на ёлки, неохота, да пилю'.",дали,1120.051,1129.088,23,26
1097,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,94,"Тут ещё пели 'Как вот дали в руки мне топорик, дали вострую пилу, привели в на ёлки, неохота, да пилю'.",дали,1120.051,1129.088,48,51
1098,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,98,"Мы стояли пели и вот выпили бутылку, нам дали.",дали,1177.358,1191.035,42,45
1099,dialect_middle_pinega,A-0472_Ф.eaf,103,"И мы хорошо жили, век прожили.",прожили,1007.916,1016.873,23,29
1100,dialect_middle_pinega,A-0472_Ф.eaf,124,Долго жили.,жили,1265.916,1283.912,7,10
1101,dialect_middle_pinega,A-0472_Ф.eaf,125,"Тогда -то ещё дешевле жили, по двадцать копеек в сутки.",жили,1283.912,1297.643,23,26
1102,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,14,"А тут и, бывае, кто и помер, девки, не знаю.",помер,2133.09,2145.641,23,27
1103,dialect_middle_pinega,A-0472_Ф.eaf,127,"А я эк, а= нет, я хорошо жила.",жила,1323.298,1336.825,26,29
1104,dialect_middle_pinega,A-0472_Ф.eaf,128,"А нас эвон у меня племянница есть, в Шардомени живёт дак, жила с мужиком -то дак, и не дай бог, такой дьявол дак, придет дак захватит дак руки ворочал да ворочал ей вертит да вертит да, вот и развелась.",жила,1338,1351.111,59,62
1105,dialect_middle_pinega,A-0474_Ф.eaf,4,"Я вот с двадцать третьего году, и каждый год почти в лесу я жила.",жила,52.762,64.515,61,64
1106,dialect_middle_pinega,A-0474_Ф.eaf,12,"Худо жили народ тогда, что ты, беда как.",жили,140.277,153.026,6,9
1107,dialect_middle_pinega,A-0474_Ф.eaf,23,"Которые пришли опять с войны -то, ак не здоровые, дак мало и пожили.",пожили,298.515,302.264,62,67
1108,dialect_middle_pinega,A-0474_Ф.eaf,75,"Жила тогды Татьяна -то, наверное, дома -то ле не жила ле, а вот что, не помню, а вот это я хорошо помню.",Жила,918.023,933.223,1,4
1109,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,33,"Телёнка взяла, вырастила корову, да, вот это теперь на домо перешла да.",взяла,2444.768,2464.411,9,13
1110,dialect_middle_pinega,A-0474_Ф.eaf,75,"Жила тогды Татьяна -то, наверное, дома -то ле не жила ле, а вот что, не помню, а вот это я хорошо помню.",жила,918.023,933.223,50,53
1111,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,46,"Не знаю, у нас -то здесь, у нас не гнали.",гнали,2661,2667.748,36,40
1112,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,53,"А у нас тут делали, все эко тут, наверное, померли те уж.",померли,2731.944,2757.351,44,50
1113,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,15,"Татя -то девяносто третий год= Татя девяносто третий год помер дак, бывает, до егова доживу.",помер,149.176,153.746,58,62
1114,dialect_middle_pinega,A-0474_Ф.eaf,79,"Дак ожили, ожили, оживили.",ожили,990.77,1000.533,5,9
1115,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,22,Забрали.,Забрали,224.78,232.617,1,7
1116,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,24,И денег очень много отняли у того человека.,отняли,237.903,240.772,21,26
1117,dialect_middle_pinega,A-0474_Ф.eaf,102,"В Шардомени вот когды мы тоже сидим эк дома у нас, и видим, загорело, и загорело и господи -то, у Авдотьи -то как раз нас шардоменьской жили когда, и дом тоже сгорел вот, а говорят, от себя.",жили,1237.709,1256.719,137,140
1118,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,76,"Вино на всё виновато, да нынче у нас вот помер мужчина, в бане, в бане, говорят, не знаю, вышел из бани, не вышел ле, всё пил-пил-пил, да у его наверное, с сердцем что -то да, что.",помер,835.867,846.529,42,46
1119,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,86,"Помер, дак и ладно, да пил вот вино, матерь -то расстраивал только.",Помер,933.945,939.04,1,5
1120,dialect_middle_pinega,A-0474_Ф.eaf,107,"Да господи, медведей -то с= ско= скота, дак ведь беда раньше вот, ещё вот ещё до колхозов -то, единолично -то жили, ак тогда много ведь драли во= медведи -то. Да.",жили,1290.087,1303.258,111,114
1121,dialect_middle_pinega,A-0475_Ф.eaf,57,"а вечером -то гулять, тут много назапрягают лошадей, не то что одна вожжа большущая, ездят вкруговую, это от нас вот я на на Айновой жила, дак с Айновой туды в Кевролу да и, из Кевролы -то да и на Немнюгу да и, на Карпово да и, на Ваймуши да домой.",жила,1095.253,1112.529,134,137
1122,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,121,"Сразу приехала, ак, знаешь, на завод тут, дали лошадь да, фуру, отвозить обрезки -то эти все.",дали,1371.71,1395.684,43,46
1123,dialect_middle_pinega,A-0475_Ф.eaf,95,До Крещенья не дожил.,дожил,1791.459,1811.803,16,20
1124,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,6,"И ничего не соврала, всё, как было вот у меня и всё.",соврала,134.045,138.812,13,19
1125,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,90,"А в Новолавелы жила уж сколько не= зим там дак ещё как пригласят или боле не пригласят, буду хлопотать.",жила,981.862,988.545,16,19
1126,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,9,Она ещё умерла она тоже.,умерла,177.344,184.359,9,14
1127,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,91,В Новолавелы у зятя да у сестры жила.,жила,990.458,996.037,33,36
1128,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,8,"Я говорю, билетное -то бы дали, но, его надо насевать, надо ведь убирать, она говорит= надь убирать лошадка кормить, оно требует, у нас такая земля, требует навоз, надь навоз возить, надь корова кормить, его надо сажать, на пресла= на прясла повесить высушить.",дали,437.633,462.54,27,30
1129,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,132,"Так вота, жисть прожила такую, теперь -то как?",прожила,1566.513,1575.596,17,23
1130,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,29,"Чтобы подряды, мы жили в лесу.",жили,316.579,329.999,19,22
1131,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,31,"Я говорю, вот бы с= вот, да сейчас -то не= бы он бы и не старый, семнадцатого году а, и это, шестнадцатого он, а и помер, думаю, вот сейчас бы приехал да посмотрел.",помер,847.192,858.894,116,120
1132,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,32,"Приезжал в такое время не в худое, дак и и худо было, а топере-ка вот ишь народ -то как поднялся, эко какие дома настроены да обшивают тоже когда, всё да и ограды делают.",поднялся,858.894,873.046,89,96
1133,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,47,"А гос= государству так недорого, вот у меня прошлый год, вот ране -то ведь, сейчас всё тоже давают участки вот, таким -то частным -то, поставить так, не знаю, здесь , поставил тоже да, шестьсот видно, шестьсот семьдесят килограмм ставил, дак не знаю, ему семьдесят рублей нечто дали за сено -то за нутое вот.",дали,1170.947,1200.128,279,282
1134,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,7,"Всё с мачехой жила, вырастала.",жила,141.178,168.047,15,18
1135,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,51,"Такая пошустрее была бы дак, у деверя -то жила дак, корову взяла и, и кор= корову, вот эво где дом был, корову продала, дом бы хороший и жила, а то такая она слабенькая тоже дак.",взяла,1256.013,1287.294,60,64
1136,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,10,"У ней тоже уж близко, быват, девяносто, долго жила.",жила,187.777,199.544,47,50
1137,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А вот мужа -то выгнали с войны, пришла, кое осталась негова одежда, деверь всё забрал, она так и это, ничего, никакие рубашки, ничего, деверь всё забрал, ничего ней не дал.",забрал,1338.655,1364.779,80,85
1138,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А вот мужа -то выгнали с войны, пришла, кое осталась негова одежда, деверь всё забрал, она так и это, ничего, никакие рубашки, ничего, деверь всё забрал, ничего ней не дал.",забрал,1338.655,1364.779,147,152
1139,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,59,"Ак у ней вот было кое-что, много это вот и мебель такая, ведь какая там мебель тоже, была, а вот одежда -то, да вот всё экое -то было, вот она тоже взяла, ней вот, вроде как, вот, думает, скоро помрёт, она не помирает, она взяла да вот нутое всё отобрала нейное -то хорошее -то, да ней отвезла в избушку -то - и живи как хошь.",взяла,1415.884,1439.252,149,153
1140,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,59,"Ак у ней вот было кое-что, много это вот и мебель такая, ведь какая там мебель тоже, была, а вот одежда -то, да вот всё экое -то было, вот она тоже взяла, ней вот, вроде как, вот, думает, скоро помрёт, она не помирает, она взяла да вот нутое всё отобрала нейное -то хорошее -то, да ней отвезла в избушку -то - и живи как хошь.",взяла,1415.884,1439.252,224,228
1141,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,67,"Эта вот жёнка -то болела, умерла, осталось по дому -то и всё, дом, пристройка, а никого, сестра есть, сестра живёт в посёлке, тоже немолодая, ней ничего не надь, всё в доме -то и осталось так тоже.",умерла,1538.407,1556.836,27,32
1142,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,73,"Ак этто у меня жили, тут чай пили да всё.",пили,1665.241,1691.997,30,33
1143,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,14,"И сдало у меня сердце -то, да, вот сердце -то у меня крепко сдало, так я от сердца и толстею дак.",сдало,181.731,190.493,61,65
1144,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,14,"И сдало у меня сердце -то, да, вот сердце -то у меня крепко сдало, так я от сердца и толстею дак.",сдало,181.731,190.493,3,7
1145,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,43,"А я не знаю, я пила от много дак и, как надо, он на чего идёт, я не могу сказать, и боле -то пьют.",пила,432.674,442.945,16,19
1146,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,58,"Закрыто, я сегодня попила дак.",попила,606.33,608.38,20,25
1147,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,75,Как жила!',жила,757.498,778.824,5,8
1148,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,109,"Перед бабками не пустит, выгонила, дак не пустит, она куды не поедет, а всё проживёт, там наберёт взаймы денег, сто тридцать рублей брала тут у одного мужика, бабка с книжки сымала, дак где возьмёт, у ней тоже пенсия маленькая, пятьдесят рублей, да ещё парнишко есть.",брала,1119.669,1139.254,133,137
1149,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,110,"И ноне вот когды ездила опять и за= сдавать и заочно на этого, назови, дак скажу, в садике, на воспитателя, да, сорок рублей взяла за день, опять пишут бабушке, как ле сорок, дак чего, десятка останется.",взяла,1141.354,1168.76,126,130
1150,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,128,В марте сдали сейгод.,сдали,1393.051,1394.982,9,13
1151,dialect_middle_pinega,Д84_29_Занюхча_Пинежск_Ф.eaf,140,"Да, спали, у нас были, у мамы -то там дак, мы знаем.",спали,1544.27,1551.15,5,9
