index,corpus,source,id,sentence,token,time_start,time_end,start,end
3040,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,448,"Взяла с собой книжку, специально по киндасовским",Взяла,703.577,706.159,1,5
3041,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,602,"там картинок взяли на этот,",взяли,946.163,947.94,14,18
3042,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,985,"Я вот когда начала с ним разговаривать, я поняла, что надо мне скорее оттуда бежать.",поняла,1601.378,1605.318,43,48
3043,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,1090,"А потом когда уже у меня всё поменялось, муж по=, умер,",умер,1758.306,1762.106,51,54
3044,russian_l2_karel,20190702a_Petrozavodsk_AT1997.eaf,163,"То есть они как жили то под Швецией, то под нами, они думали, что 'Ну, как бы мы такой тупой народец'.",жили,680.469,691.687,17,20
3045,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,484,"Не пили, не ели ничего, поддавайте.",пили,3884.408,3886.952,4,7
3046,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,502,"Ну, так ничего, этот коллектив, вроде, прижился.",прижился,4019.025,4022.382,40,47
3047,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,774,"Это не как сейчас совхоз - помер, да и Бог с ним.",помер,5689.361,5693.411,28,32
3048,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,908,"Если б я почаще жила бы там подольше, и тоже также окала, и так же с ними разговариваю.",жила,6241.814,6247.141,17,20
3049,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,98,"Бараке жила, тогда только было",жила,2686.818,2690.029,8,11
3050,russian_l2_karel,20210706a_Kuytezha_TIA1957.eaf,230,А я по- карельски начала говорить и все мне дали.,дали,2173.377,2181.697,45,48
3051,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,296,удрал когда -то с Сечкиным,удрал,3114.519,3117.469,1,5
3052,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,338,"И= а я всегда с мамой спала, вот сейчас думаю, девочки,",спала,3199.797,3203.875,23,27
3053,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,716,"И= а сестра тут жила, рядом",жила,4015.053,4018.437,17,20
3054,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,914,В шестьдесят втором году полип через ухо брали,брали,4453.964,4458.252,42,46
3055,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,977,"Десять лет осталась, когда Николай умер",умер,4594.666,4597.703,36,39
3056,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,653,"Ну я привилась, например.",привилась,2396.722,2401.096,6,14
3057,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,921,"молчала, потом тут как я взяла, да как топнула ногой, так показала, мол,",взяла,3535.762,3540.705,26,30
3058,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,197,"Который вообще ниоткуда взялся,",взялся,554.695,558.374,25,30
3059,russian_l2_karel,20190702a_Petrozavodsk_AT1997.eaf,149,"Вот, дальше, Лё= Лённрот получил сведения об этом, подал заявление на грант.",подал,635.683,642.616,52,56
3060,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,868,но этого не ждали.,ждали,2769.808,2772.157,13,17
3061,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,1484,"Жили нормально в советское время, вон, кваритры получали, плохо ли, хорошо ли.",Жили,5292.007,5296.483,1,4
3062,russian_l2_karel,20210702a_Verhovje_KNN1949.eaf,175,Жила у тётушки.,Жила,455.262,456.7,1,4
3063,russian_l2_karel,20210702a_Verhovje_KNN1949.eaf,1376,"В десятом он умер,",умер,3410,3412.899,14,17
3064,russian_l2_karel,20210702a_Simon_Navolok_GVK1965.eaf,96,"А так этого, он теперь -то умер.",умер,2537.45,2542.059,28,31
3065,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,107,"Всё время около неё жили, с сестрой остались теперь.",жили,450.159,456.356,21,24
3066,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,193,"Я брала, конечно, верха все любые.",брала,906.989,911.18,3,7
3067,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,269,Так у нас тётя прожила блокаду в Питере.,прожила,1418.114,1421.856,16,22
3068,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,351,"Муж да жена жили в такой деревушечке, и муж",жили,2041.754,2047.114,13,16
3069,russian_l2_karel,20210705a_Kotkozero_LIM1946.eaf,10,"я не всю жизнь прожила, какое -то время училась там, в Петрозаводске,",прожила,16.267,19.36,16,22
3070,russian_l2_karel,20210705a_Kotkozero_LIM1946.eaf,415,Но он умер уже в шестидесятых годах.,умер,636.677,638.584,7,10
3071,russian_l2_karel,20210705a_Kotkozero_LIM1946.eaf,1126,"долго прожила, она умерла, ей",умерла,1696.922,1698.706,20,25
3072,russian_l2_karel,20210628a_Vedlozero_LIP1969-2.eaf,1334,"Вот тридцать лет прожила в , но до этого камня никак дойти не могла.",прожила,4415.146,4422.011,18,24
3073,russian_l2_karel,20210628a_Kroshnozero_LNP1969.eaf,968,"не знаю, откуда они взяли.",взяли,6116.19,6118.067,21,25
3074,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,108,"Умерла с детьми, умерла.",Умерла,416.921,419.545,1,6
3075,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,420,"Она не уводом ушла, но она поспала, а на следующий день уже свадьба была.",поспала,2187.215,2192.487,28,34
3076,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,440,"Приняли уже, есть уже.",Приняли,2269.005,2271.046,1,7
3077,russian_l2_karel,20210702a_Simon_Navolok_GVK1965.eaf,75,"В Гавриловке вам показывали дом, где бабушка-сказительница жила?",жила,3473.245,3477.18,60,63
3078,russian_l2_karel,20210706a_Megrega_MH1958.eaf,71,"Но я всё равно выжил, детей выучили,",выжил,132.4,134.769,16,20
3079,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1101,"Это то самое поднялся, это ива.",поднялся,3101.632,3104.097,14,21
3080,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1288,"Ну, и они вот этот лес взяли.",взяли,3658.491,3661.08,24,28
3081,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,1293,"А думаю, хорошо, что взяли.",взяли,3672.878,3676.331,22,26
3082,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,77,"Ну а вот эти книги мы на учёт не брали, тут есть несколько, по несколько книжек.",брали,376.315,381.207,34,38
3083,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,802,Бабушка жила в Маленькой Сельге.,жила,2137.169,2139.465,9,12
3084,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,941,"Финны приезжают, ко мне приезжали, жили они.",жили,2558.364,2563.443,36,39
3085,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,475,"Кто повесился, кто спился, кто...",спился,2408.783,2417.42,20,25
3086,russian_l2_karel,20200316a_Voknavolok_MNF1954.eaf,587,"Челове=, главное, чтобы ты был человеком, чтобы не плевался, не дрался, не это самое.",дрался,3100.78,3109.88,65,70
3087,russian_l2_karel,20210705a_Kotkozero_MPP1937.eaf,1020,"Не очень удачно было там, сын умер, да сына семья вся умерла, да потом она в Олонец переехала.",умер,3241.88,3249.618,31,34
3088,russian_l2_karel,20210705a_Kotkozero_MPP1937.eaf,62,"Местные люди, которые все время жили в Коткозере, они говорят.",жили,299.775,304.517,33,36
3089,russian_l2_karel,20210706a_Nurmolitsy_GZ1954.eaf,32,"А он умер уже, да?",умер,394.2,395.758,6,9
3090,russian_l2_karel,20210705a_Kotkozero_MPP1937.eaf,724,"трудно жилось после войны, и у нас обосновались много поселков лесных",жилось,2553.37,2558.886,8,13
3091,russian_l2_karel,20200316a_Voknavolok_NI1952.eaf,433,"Вот все годы, как детям пьют= поют песенки колыбельные, а мы спали, она поёт песни",спали,1860.442,1866.772,62,66
3092,russian_l2_karel,20210702a_Vidlitsa_NMZ1945.eaf,1280,умерло,умерло,3168.879,3169.873,1,6
3093,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,167,"И он когда умер, я",умер,522.43,524.069,12,15
3094,russian_l2_karel,20210702a_Vidlitsa_NMZ1945.eaf,977,"Я вечером очень рано ложусь, как и мама моя, мама моя прожила до девяноста лет",прожила,2570.359,2575.93,55,61
3095,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,259,"царство ему небесное, он умер",умер,686.99,688.728,26,29
3096,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,374,"В Финляндии он умер, царство ему небесное",умер,974.423,976.907,16,19
3097,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,553,мы не так и= поняли их!,поняли,1234.129,1235.539,14,19
3098,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1489,Задали вы нам задачку.,Задали,7709.097,7710.803,1,6
3099,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,1277,"Заявление подали,",подали,5298.398,5301.262,11,16
3100,russian_l2_karel,20210629a_Svyatozero_VIZ1934.eaf,453,"Она год назад умерла, бабуля.",умерла,2453.794,2455.552,15,20
3101,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,1706,где потом жили мои родственники.,жили,6868.739,6872.422,11,14
3102,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,2258,Мы -то в цивилизации жили.,жили,8410.528,8411.963,22,25
3103,russian_l2_karel,20210702a_Vidlitsa_OPI1962.eaf,471,"Поняла, что не плохо знать язык.",Поняла,1851.89,1854.46,1,6
3104,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,128,"Отморозил ноги, и потом сахарный диабет, и умер.",умер,2863.887,2869.477,44,47
3105,russian_l2_karel,20210702a_Vidlitsa_OPI1962.eaf,189,"сотрудничали, и общались, и жили бок о бок, жили рядышком.",жили,745.86,751.63,29,32
3106,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,905,"И сидит ещё, что Миша не понял, вот",понял,1542.906,1545.396,26,30
3107,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,1096,"Такой важный, что хоть бы сам жопу поднял да сделал, значит, ещё.",поднял,1932.378,1936.572,36,41
3108,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,1109,"Что сидишь тут, важная голова, поднялся б да сделал.",поднялся,1958.264,1961.043,32,39
3109,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,1832,"кто -то может по- русски ответить, но понял,",понял,3569.711,3572.132,39,43
3110,russian_l2_karel,20210630a_Vedlozero_OV1956.eaf,399,"И три семьи, три брата жили в этой в жилой части.",жили,652.7,656.229,24,27
3111,russian_l2_karel,20210702a_Gavrilovka_AIG1938.eaf,19,"Она вот в той половине жила,",жила,35.72,38.22,24,27
3112,russian_l2_karel,20190625а_Petrozavodsk_TB1961.eaf,555,"А я думала, они уже давно вымерли.'",вымерли,2115.141,2119.749,27,33
3113,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,191,"эти подросли, в садик взяли, уже мне надо было идти в школу.",взяли,365.952,369.414,23,27
3114,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,1001,"Я сейчас уже даже не помню, как эту девочку звали, зовут и всё...",звали,1913.4,1916.375,45,49
3115,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,979,"Но они, я поняла так, что они были",поняла,1874.201,1876.478,11,16
3116,russian_l2_karel,20210702a_Verhovje_KNN1949.eaf,1216,"Когда её выдали замуж,",выдали,2788.789,2790.432,10,15
3117,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,326,"в интернате, например, жило, восемьдесят человек училось в школе.",жило,620.492,622.755,24,27
3118,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,596,"вот, с нами которая жила,",жила,1094.75,1096.25,21,24
3119,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,2368,не прижился.,прижился,4083.609,4084.546,4,11
3120,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,147,"с бабушкой Сашиной, у Саши, это муж, мама умерла,",умерла,278.095,281.39,43,48
3121,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,910,"Брата жена, тоже умерла уже, нет вживых.",умерла,1753.877,1757.077,18,23
3122,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,3387,"То есть родители умерли, вернулись в родительские дома.",умерли,5726,5728.425,18,23
3123,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,3440,"Муж умер, вот они сошлись.",умер,5804.922,5806.494,5,8
3124,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,3341,Потом я выросла и жила вот,жила,5669.354,5671.343,19,22
3125,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,3657,Там они жили и это.,жили,6069.727,6071.778,9,12
3126,russian_l2_karel,20210702a_Olonets_TP1960.eaf,94,"Ну всё равно хорошо жили, люди были",жили,516.44,519.78,21,24
3127,russian_l2_karel,20210706a_Megrega_TNN1959.eaf,2972,"это, ложкой подняла.",подняла,5072.363,5074.701,13,19
3128,russian_l2_karel,20190702a_Pryazha_TPK1958.eaf,571,"Недель= неделю, по- моему, они прожили целую, это вообще для меня было.",прожили,1744.2,1747.72,32,38
3129,russian_l2_karel,20200316a_Voknavolok_VAD1950.eaf,15,"Пока здесь постоянно работала, жила, жила здесь, а теперь только приезжаю.",жила,39.598,45.653,38,41
3130,russian_l2_karel,20210627a_Pryazha_GFV1946.eaf,897,"Я не поняла, какие места.",поняла,3753.617,3755.367,6,11
3131,russian_l2_karel,20210627a_Veshkelitsa_O1955-1.eaf,1005,Мне дали группу,дали,2487.747,2489.111,5,8
3132,russian_l2_karel,20210706b_Ilyinsky_VVL1957.eaf,1349,Мне удалось одну только найти.,удалось,3780.284,3784.85,5,11
3133,russian_l2_karel,20210629a_Svyatozero_VIZ1934.eaf,193,Рыжик у меня умер.,умер,405.989,407.686,14,17
3134,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,906,"А я говорю - так вот умер, не дышит.",умер,1937.022,1939.053,22,25
3135,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,918,"видишь, на даче, дак он в Кирове умер.",умер,1953.587,1956.576,34,37
3136,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,1267,"Дак вот потом звонок был, подняла и, видимо, позже.",подняла,2636.948,2641.864,27,33
3137,russian_l2_karel,20210705a_Kotkozero_LGA1957-2.eaf,228,на которой удалось жить.,удалось,1210.212,1214.86,12,18
3138,russian_l2_karel,20190704a_Petrozavodsk_AS1977.eaf,299,На пожертвования удалось сделать,удалось,1690.188,1693.03,18,24
3139,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,428,А жили на...,жили,950.004,950.932,3,6
3140,russian_l2_karel,20210702a_Simon_Navolok_GVK1965.eaf,139,Название ТОСу дали ''.,дали,966.67,971.05,15,18
3141,russian_l2_karel,20210706a_Yurgelitsa_ML1932.eaf,483,Не дали людей даже.,дали,1213.597,1216.548,4,7
3142,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,1831,"Он рано умер, но врачи сказали, что ещё долго жил.",умер,3879.108,3882.983,9,12
3143,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,380,"И я сколько понашила, я за счёт этого выжила.",выжила,846.038,850.319,39,44
3144,russian_l2_karel,20210706a_Olonets_IGT1959.eaf,1668,"но я его продала, потому что, ну,",продала,5788.78,5791.11,10,16
3145,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,248,Потом звали девушку,звали,713.556,717.413,7,11
3146,russian_l2_karel,20210705a_BolshieGory_VT1958-2.eaf,66,"Экзема началась, заговорили - всё, как сняло рукой.",сняло,215.886,219.56,40,44
3147,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,440,давление поднялось.,поднялось,1187.05,1188.49,10,18
3148,russian_l2_karel,20210706b_Ilyinsky_VVL1957.eaf,246,"Я помню мама тоже дома пекла, потом брала туда с собой.",брала,688.065,693.61,37,41
3149,russian_l2_karel,20210706b_Ilyinsky_VVL1957.eaf,360,Взяла.,Взяла,973.85,975.97,1,5
3150,russian_l2_karel,20210706b_Ilyinsky_VVL1957.eaf,1104,Мы сейчас вот этой я взяла.,взяла,2968.284,2971.995,22,26
3151,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,346,"Это под одной крышей несколько поколений жило,",жило,938.955,942.263,42,45
3152,russian_l2_karel,20210630a_Svyatozero_VIZ1934.eaf,48,Она дочку замуж выдала.,выдала,111.713,113.548,17,22
3153,russian_l2_karel,20210706a_Ilyinsky_VVL1957.eaf,405,А с другой стороны жили сплавщики.,жили,1111.054,1117.293,20,23
3154,russian_l2_karel,20210705a_BolshieGory_VT1958-1.eaf,2208,"шестьдесят восемь человек, да, умерло?",умерло,9584.051,9585.774,32,37
3155,russian_l2_karel,20210628a_Vedlozero_VZ1943.eaf,1821,"Ну а это, американцы, они давно здесь жили.",жили,3817.453,3820.385,39,42
3156,russian_l2_karel,20210703a_Kovera_VZ1954.eaf,174,"сейчас тут недавно живём, после пожара этот, , там мы жили",жили,472.993,478.344,55,58
3157,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,81,"Здесь мы учились, за стенкой она жила.",жила,162,165.05,34,37
3158,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1468,Что я так понял.,понял,2737.624,2738.614,11,15
3159,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1607,"сестра взяла, в газете было,",взяла,3064.748,3066.728,8,12
3160,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,488,"Мальчик умер, старше меня был.",умер,956.02,958.24,9,12
3161,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,840,"Там много уже в Питере пожил, где поработал.",пожил,1640.57,1643.602,24,28
3162,russian_l2_karel,20210706a_Ilyinsky_VVL1957.eaf,1149,передал в своих произведениях.,передал,3221.124,3223.448,1,7
3163,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1072,в Путилове пожил под Питером.,пожил,2045.664,2047.906,12,16
3164,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,492,Сестра умерла.,умерла,961.315,962.535,8,13
3165,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1276,Прожил интересную.,Прожил,2387.047,2388.943,1,6
3166,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1810,Весело жилось.,жилось,3611.21,3612.5,8,13
3167,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,1903,"Да, она мало пожила.",пожила,3841.417,3843.037,14,19
3168,russian_l2_karel,20210626a_Petrozavodsk_AM1955.eaf,1092,"получилось всё, и я его отдала в аренду в этнокультурный центр.",отдала,1763.06,1767.74,25,30
3169,russian_l2_karel,20210702a_RechnayaSelga_VZ1956.eaf,656,"дома с родителями, вот они померли.",померли,1238.33,1241.311,28,34
3170,russian_l2_khanty,GLT1968_18_min_c.eaf,74,"И вот так я понял, что они очень близкие родственники, очень много слов одинаковых'.",понял,424.157,443,13,17
3171,russian_l2_khanty,GLT1968_18_min_c.eaf,135,"И были набеги, поэтому мы жили в землянках'.",жили,772.744,776.497,27,30
3172,russian_l2_khanty,GLT1968_18_min_c.eaf,137,"И я вот волею судеб тоже девять лет жила в поселке Сеиха, Ямальский район.",жила,783.277,792.391,37,40
3173,russian_l2_khanty,GLT1968_18_min_c.eaf,144,"Но когда они узнали, что я ханты, начали немножко так меня дразнить, чего -то мы там дрались.",дрались,812,820,86,92
3174,russian_l2_khanty,GLT1968_18_min_c.eaf,169,"Просто какое -то время там, всё детство вот это, подразнились, подрались и всё.",подрались,932.73,942,64,72
3175,russian_l2_khanty,GLT1968_20_min_a.eaf,21,"Мы тогда еще при керосиновой лампе жили, сейчас -то братья уже купили мини-электростанции, то есть по времени им необходимость когда есть, включают.",жили,144.564,153.963,36,39
3176,russian_l2_khanty,GLT1968_20_min_a.eaf,44,"Я застала вот и... конечно, он мало прожил, но я застала вот его эту певучую речь.",прожил,266.187,272.194,37,42
3177,russian_l2_khanty,GLT1968_20_min_a.eaf,73,"Отец его умер в 60-х годах, но он уже был реабилитирован.",умер,437,441.103,10,13
3178,russian_l2_khanty,GLT1968_20_min_a.eaf,79,"А потом я, когда еще со временем я понял, что в Мужах он, род, что здесь вообще наши родственники живут, ханты и комизыряне.",понял,465.565,474,36,40
3179,russian_l2_khanty,GLT1968_20_min_a.eaf,89,"Ну вот как раз говорила, что кроме радио у меня в деревне ничего не было, а когда я приехала как бы в поселок, и жила один год в интернате, а второй уже...",жила,509,521.098,114,117
3180,russian_l2_khanty,GLT1968_20_min_a.eaf,90,"Ну, я рано без родителей осталась, жила у тетушек.",жила,521.098,524.64,36,39
3181,russian_l2_khanty,GLT1968_20_min_a.eaf,144,"Я говорю: 'Ну, я же поколение другое и жила в других условиях'.",жила,672,675.772,40,43
3182,russian_l2_khanty,GLT1968_20_min_a.eaf,216,"Я прихожу - я жила у тети Маши, прихожу домой, все газеты буквально и разложила, значит, их на полу и читаю.",жила,961.446,969.794,76,79
3183,russian_l2_khanty,GLT1968_20_min_b.eaf,102,Жила в семье математиков.,Жила,405.745,407.571,1,4
3184,russian_l2_khanty,GLT1968_20_min_b.eaf,208,"Вот мы жили в своём Ильегорте, ездили в горты к своим родственникам, они к нам приезжали, и до поры до времени я не знала другие народы.",жили,983.195,994.084,8,11
