index,corpus,source,id,sentence,token,time_start,time_end,start,end
4025,dialect_luzhnikovo,201806a_sir1941.eaf,710,"Он это самое, смерил, заказал эти самые окна.",смерил,2987.435,2993.33,15,20
4026,dialect_luzhnikovo,201806d_sir1941.eaf,6,"Я никому не дала, у меня приходил вчера мужик один, я на улице козу пасла.",дала,20.129,25.943,13,16
4027,dialect_luzhnikovo,201806d_sir1941.eaf,207,И вот он продал.,продал,1117.155,1121.154,10,15
4028,dialect_luzhnikovo,201806e_sir1941.eaf,165,"Он вертлявый, забрался бы, просто ты руководил бы там, как чего делать говорил бы.",забрался,950.928,958.329,15,22
4029,dialect_luzhnikovo,201806e_sir1941.eaf,323,"Да, а я брала, я четыре тысячи себе брала, ну, на это самое, ну как, а это самое, да, одиннадцать она.",брала,1759.693,1769.518,9,13
4030,dialect_luzhnikovo,201806e_sir1941.eaf,323,"Да, а я брала, я четыре тысячи себе брала, ну, на это самое, ну как, а это самое, да, одиннадцать она.",брала,1759.693,1769.518,37,41
4031,dialect_luzhnikovo,201806a_sir1941.eaf,466,Собрала в кучу.,Собрала,1900.895,1908.363,63,69
4032,dialect_luzhnikovo,201806_mat1930.eaf,88,А сюда перевезли и тут собрали заново.,собрали,703.602,706.332,24,30
4033,dialect_luzhnikovo,201806a_ams1933.eaf,22,"По бревнышкам собрали, разметили все бревнышки, собрали, а потом по- новому опять.",собрали,914.354,920.857,15,21
4034,dialect_luzhnikovo,201806a_ams1933.eaf,22,"По бревнышкам собрали, разметили все бревнышки, собрали, а потом по- новому опять.",собрали,914.354,920.857,49,55
4035,dialect_luzhnikovo,201806e_sir1941.eaf,35,Отдали несчастную в семью.,Отдали,157.183,165.222,1,6
4036,dialect_luzhnikovo,201806_mat1930.eaf,335,И спали -то на нем?,спали,2377.386,2387.754,139,143
4037,dialect_malinino,201008s_mgd.eaf,255,"Мы ещё не прибрали, а они какие-нибудь начальники приехали.",прибрали,741.567,746.309,30,37
4038,dialect_malinino,201008e_mgd.eaf,4,"А ведь бабке Паше такой же пакет отдал, килограмма три сазанов.",отдал,501.256,506.382,34,38
4039,dialect_malinino,201008m_pas.eaf,38,"Ночевали, свою простину брали, стелили, с Серёжкой.",брали,191.596,195.934,25,29
4040,dialect_malinino,201008e_vns.eaf,34,Отдала!,Отдала,109.639,111.495,1,6
4041,dialect_malinino,201008h_pas.eaf,101,"Да вот милый -то горевал: продали в Лозовке тонну, с Жукалихой.",продали,389.625,394.876,27,33
4042,dialect_malinino,201008h_pas.eaf,113,"Вот о ком ты горюй, - говорит, - продали.",продали,429.516,436.355,34,40
4043,dialect_malinino,201008i_mgd.eaf,6,"И так ее отдала вот учиться,",отдала,7.936,10.832,10,15
4044,dialect_malinino,201008l_pas.eaf,227,Ну а потом -то всё убрали.,убрали,862.055,866.606,20,25
4045,dialect_malinino,201008m_ams.eaf,16,"По двадцать рублей, сто двадцать рублей, они мне дали пятьдесят рублей.",дали,36.511,40.1,50,53
4046,dialect_malinino,201008o_ams.eaf,13,"Ну да, Кирилла взяла, а эту Юля приехала забрала.",забрала,55.095,59.001,42,48
4047,dialect_malinino,201008n_ams.eaf,152,Она правильно задала вопрос.,задала,468.643,470.356,15,20
4048,dialect_malinino,201008a_mgd.eaf,347,"Ну и вот он в санатории эти забрал лекарства, эти все попил.",забрал,1151.454,1156.189,29,34
4049,dialect_malinino,201008n_ams.eaf,418,Росты дали.,дали,1269.869,1271.059,7,10
4050,dialect_malinino,201008n_ams.eaf,441,росты дали.,дали,1269.869,1272.184,7,10
4051,dialect_malinino,201008n_ams.eaf,447,"Росту не дала, стало быть, плохая.",дала,1285.196,1286.954,10,13
4052,dialect_malinino,201008o_mgd.eaf,35,"Но у нее сноха одна это продавает, а другая в больнице, в регистратуре работает, поэтому она ей степень, третью дала.",дала,136.305,147.649,113,116
4053,dialect_malinino,201008b_agg.eaf,179,"Ну и, коров выгнали, и вон, ну в стадо, собрались и ждем пастуха.",собрались,617.107,627.523,41,49
4054,dialect_malinino,201008c_mgd.eaf,474,"Ну там какой есть, их подобрали, может.",подобрали,1636.435,1638.665,23,31
4055,dialect_malinino,201008o_pas.eaf,78,"И тут была доярка - она выпивала, и продала квартиру прям хорошую, дом около школы.",продала,322.638,329.101,45,51
4056,dialect_malinino,201008z5_mgd.eaf,2,"Ну, богачи тут собрались, ты видишь, кобелей развели.",собрались,26.6,30.208,16,24
4057,dialect_malinino,201008p_ams.eaf,61,"Они там все такие хоть вялые, ну, всё равно сдала.",сдала,306.822,310.974,45,49
4058,dialect_malinino,201008p_ams.eaf,323,"Сколько ему дали, я и даже не знаю.",дали,1336.774,1340.202,13,16
4059,dialect_malinino,201008x_mgd.eaf,292,"Опять они сумку набрали, и сам там, сам себе варит есть.",набрали,979.704,986.192,17,23
4060,dialect_malinino,201008p_ams.eaf,453,Ничего не дали.,дали,1891.951,1893.185,11,14
4061,dialect_malinino,201008p_ams.eaf,457,"Ничего не, ничего не дали им.",дали,1902.302,1906.314,22,25
4062,dialect_malinino,201008q_ams.eaf,10,"Двадцать тысяч отдали за эту, за учебу.",отдали,50.461,55.825,67,72
4063,dialect_malinino,201008q_ams.eaf,27,Тридцать тысяч отдала.,отдала,118.475,121.152,16,21
4064,dialect_malinino,201008q_mgd.eaf,41,"Она у меня избу купила, я, она продала - сюда перешла.",продала,682.492,688.021,32,38
4065,dialect_malinino,201008r_ams.eaf,7,"И огурчики, и чесночку, и вот тоже это лук продала на одиннадцать тыщ.",продала,18.857,24.691,44,50
4066,dialect_malinino,201008m_ams.eaf,4,"Собрала, если б я была в пригороде, я б их на рынок отнесла, денежку взяла.",Собрала,8.61,14.892,16,22
4067,dialect_malinino,201008n_pas.eaf,100,Стали уже - денег немного набрали.,набрали,268.783,274.061,65,71
4068,dialect_malinino,201008c_vns.eaf,206,Там собрались?,собрались,723.274,724.081,5,13
4069,dialect_malinino,201008r_ams.eaf,8,"Да, чеснок продала где-йто тыщ на шесть.",продала,24.691,29.219,12,18
4070,dialect_malinino,201008d_ams.eaf,28,"Уголок собрала вот - ладно, ладно, для нас, для нас!",собрала,109.108,113.933,8,14
4071,dialect_malinino,201008r_pas.eaf,58,Да тут давеча передали - одиннадцать областей!,передали,193.327,199.375,15,22
4072,dialect_malinino,201008q_mgd.eaf,282,"А, они тут учились и вымерли.",вымерли,690.252,694.002,36,42
4073,dialect_malinino,201008x_mgd.eaf,260,"Это, и корочки ещё дали.",дали,898.466,900.828,20,23
4074,dialect_malinino,201008x_mgd.eaf,279,А ему там одному комнату дали.,дали,946.591,950.292,41,44
4075,dialect_keba,Keba_KMV1919.eaf,343,"пошли билеты с им брать, и я впереди стояла, а он сзади стоял, и его украли бумажник, из кармана.",украли,2941.85,2949.677,70,75
4076,dialect_keba,Keba_KMV1919.eaf,344,"Украли бумажник, и деньги все украли, и всё украли.",Украли,2949.677,2953.678,1,6
4077,dialect_malinino,201008x_mgd.eaf,282,"Ну и вот, стало быть, были двое, а теперь ему дали одному.",дали,954.623,959.378,47,50
4078,dialect_malinino,201008c_agg.eaf,110,"это вот она получала, собрала, теперь уедет на юг.",собрала,310.402,314.488,23,29
4079,dialect_malinino,201008z4_mgd.eaf,18,Это они Сережку с собой и не забрали.,забрали,98.198,101.106,30,36
4080,dialect_malinino,201008z5_mgd.eaf,18,"Он пришел, а она отдала жены.",отдала,148.816,152.774,18,23
4081,dialect_malinino,201008_vis.eaf,9,Я набрала огурцов и картошки более-менее.,набрала,39.129,47.41,112,118
4082,dialect_malinino,201008e_ams.eaf,41,"Я этих восемь штук сейчас ее, говорю: 'Да зачем же я их брала -то?",брала,146.145,384.662,57,61
4083,dialect_malinino,201008z5_mgd.eaf,19,Его жене отдала деньги.,отдала,152.774,155.152,10,15
4084,dialect_malinino,201008z6_mgd.eaf,4,"Отдала ей раз, отдала два, он встречает меня и говорит: первый последний раз, говорит, ей, говорит, отдавай деньги.",Отдала,27.945,34.005,1,6
4085,dialect_malinino,201008z6_mgd.eaf,9,"Пришла, это раз ему отдала, другой раз отдала ему, она теперь ждет меня, встречает,",отдала,39.415,45.673,21,26
4086,dialect_malinino,201008z6_mgd.eaf,9,"Пришла, это раз ему отдала, другой раз отдала ему, она теперь ждет меня, встречает,",отдала,39.415,45.673,40,45
4087,dialect_malinino,201008z6_mgd.eaf,9,"Пришла, это раз ему отдала, другой раз отдала ему, она теперь ждет меня, встречает,",отдала,39.415,45.673,21,26
4088,dialect_malinino,201008z6_mgd.eaf,9,"Пришла, это раз ему отдала, другой раз отдала ему, она теперь ждет меня, встречает,",отдала,39.415,45.673,40,45
4089,dialect_malinino,201008z7_mgd.eaf,29,"Я говорю, Тань, мать говорит, что я бабки Грунины, я говорю, не отдала деньги, я говорю, - это чья, я говорю, роспись, иди погляди.",отдала,65.58,73.288,65,70
4090,dialect_malinino,201008z7_mgd.eaf,76,"Продала дом, и бабка пол года не прожила - и отправила в дом престарелых.",Продала,400.494,405.176,1,7
4091,dialect_manturovo,Serova1.eaf,78,"Часть детей, у кого были родственники, забрали, а остальных, у кого не было, - их перевели -то в Кострому в Денисовский детский дом.",забрали,531.244,538.188,40,46
4092,dialect_manturovo,Serova3.eaf,28,"А всё это объединили, всё отобрали, скотину, всё-всё-всё, всех.",отобрали,117.864,122.394,50,57
4093,dialect_manturovo,Serova3.eaf,236,Мы собрали.,собрали,1004.828,1011.132,88,94
4094,dialect_manturovo,Serova1.eaf,512,Но потом отдали.,отдали,2550.156,2551.446,10,15
4095,dialect_manturovo,Serova3.eaf,294,"З= подала, тётке Анне подала",подала,1250.405,1253,4,9
4096,dialect_manturovo,Serova3.eaf,294,"З= подала, тётке Анне подала",подала,1250.405,1253,23,28
4097,dialect_manturovo,Serova3.eaf,294,"З= подала, тётке Анне подала",подала,1250.405,1253,4,9
4098,dialect_manturovo,Serova3.eaf,294,"З= подала, тётке Анне подала",подала,1250.405,1253,23,28
4099,dialect_manturovo,Serova3.eaf,375,Она им подала.,подала,1572.518,1573.732,8,13
4100,dialect_manturovo,Yudina1.eaf,103,А я сегодня не дала.,дала,324.011,325.731,32,35
4101,dialect_manturovo,Yudina1.eaf,246,"Там дали, из церкви привезли, принесли так пасху.",дали,932.427,937.908,28,31
4102,dialect_manturovo,Serova3.eaf,457,"Музей, музей собрали, потом проводили мы...",собрали,2000.362,2008.209,38,44
4103,dialect_manturovo,Yudina1.eaf,82,"Вот уж прошлый год мало было, а и то Витя набрал пять вёдер за раз.",набрал,256.879,262.983,48,53
4104,dialect_manturovo,Yudina2.eaf,430,"Валентину давеча не дала, рассердился, наверное.",дала,1126.136,1128.777,21,24
4105,dialect_manturovo,Yudina2.eaf,432,Вчера дала пятьсот рублей.,дала,1129.345,1136.282,15,18
4106,dialect_manturovo,Yudina1.eaf,1394,"А того, как только -то собрался, я видела.",собрался,3535.605,3538.141,24,31
4107,dialect_manturovo,Yudina1.eaf,1782,По сто рублей она брала.,брала,4350.828,4352.838,28,32
4108,dialect_manturovo,Yudina2.eaf,160,Забра... забрался девятнадцати годов парень с ружьём.,забрался,363.263,371.538,10,17
4109,dialect_manturovo,Yudina3.eaf,307,"Мама дала, пошла на беседки, большой дала, этой, куделя",дала,907.498,913.461,6,9
4110,dialect_manturovo,Yudina3.eaf,838,Больше за миллион дали!,дали,2116.663,2118.57,19,22
4111,dialect_manturovo,Yudina3.eaf,1401,"Владимирская -то Божья Матерь дала, видно, им свету.",дала,3403,3407.256,31,34
4112,dialect_manturovo,Yudina2.eaf,160,И забрался в школу.,забрался,363.263,371.538,88,95
4113,dialect_manturovo,Yudina2.eaf,174,Забрался в школу.,Забрался,393.506,397.047,1,8
4114,dialect_manturovo,Yudina2.eaf,220,"Когда -то было тоже, в школу -то забрался.",забрался,526.485,528.904,34,41
4115,dialect_manturovo,Yudina2.eaf,412,Первый раз приехали - пять ведер больших набрали.,набрали,1066.938,1074.388,94,100
4116,dialect_manturovo,Yudina3.eaf,1898,"Он живо убрал Ленина, увёз в контору, в колхоз, председателю.",убрал,4883.3,4888.52,9,13
4117,dialect_manturovo,Yudina1.eaf,700,"Лене две банки продала компоту -то такого, трёхлитровых банки.",продала,2025.817,2029.983,16,22
4118,dialect_manturovo,Yudina1.eaf,706,"Как бы пол-литровая была, я бы вам баночку подала.",подала,2037.331,2040.02,44,49
4119,dialect_manturovo,Yudina1.eaf,1269,и он ему и продал вот эти все.,продал,3264.768,3267.032,12,17
4120,dialect_manturovo,Yudina1.eaf,1307,"ещё из церкви привезли мне, подали.",подали,3354.324,3356.962,30,35
4121,dialect_manturovo,Yudina3.eaf,2172,"Всё тут прибрали, всё убрали, всё перемыли.",прибрали,5633.927,5639.13,30,37
4122,dialect_manturovo,Yudina3.eaf,2172,"Всё тут прибрали, всё убрали, всё перемыли.",убрали,5633.927,5639.13,44,49
4123,dialect_manturovo,Yudina2.eaf,566,А то бы баночку трёхлитровую подала!,подала,1510.275,1512.574,30,35
4124,dialect_manturovo,Yudina3.eaf,216,"Одна, например: Поглядела бы сегодня своего дролиночку, подала бы я ему печали половиночку.",подала,657.485,664.069,57,62
4125,dialect_manturovo,Yudina3.eaf,362,Дак мама не отдали меня,отдали,1016.119,1018.487,13,18
4126,dialect_manturovo,Yudina3.eaf,1870,"И вот мы продали его, все уж , померли.",продали,4814.066,4817.15,10,16
4127,dialect_manturovo,Yudina3.eaf,2092,Ну вот тракторок -то был - продали зятю.,продали,5387.479,5390.464,28,34
4128,dialect_manturovo,Yudina3.eaf,2096,Продали уж за тридцать тысяч!,Продали,5394.11,5396.921,1,7
4129,dialect_manturovo,Yudina3.eaf,2098,Он уж за много куда -то далёко продал.,продал,5397.385,5404.767,91,96
4130,dialect_manturovo,Yudina3.eaf,2508,"Ой, я в обоих руках брала, обоими руками.",брала,6642.859,6647.952,21,25
4131,dialect_manturovo,Yudina3.eaf,2388,"И за потерей, и подал на развод дак.",подал,6233.577,6236.634,17,21
4132,dialect_manturovo,Yudina4.eaf,72,"Ну дак, это, видишь, они брали ещё.",брали,316.747,321.937,26,30
4133,dialect_middle_pinega,A-0474_Ф.eaf,108,"Вот у нас в Заречьи, сейгод или когда, я вот забыла, это что ты, телушку кто -то дак всю-всю вырвали даже ведь, всю телушку.",вырвали,1304.649,1319.331,111,117
4134,dialect_middle_pinega,A-0474_Ф.eaf,128,"Собрался, да, собирались домой че= через двенадцать дён:",Собрался,1529.761,1549.578,1,8
4135,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,33,"Мы дома здесь жили -то, да.",жили,2444.768,2464.411,15,18
4136,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,2,"Потом он вот горячее -то все молоко стали пить, он налил стакан, выпил, думаю, нет, выпил.",выпил,24.506,42.669,188,192
4137,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,2,"Потом он вот горячее -то все молоко стали пить, он налил стакан, выпил, думаю, нет, выпил.",выпил,24.506,42.669,207,211
4138,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,2,"Потом он вот горячее -то все молоко стали пить, он налил стакан, выпил, думаю, нет, выпил.",выпил,24.506,42.669,188,192
4139,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,2,"Потом он вот горячее -то все молоко стали пить, он налил стакан, выпил, думаю, нет, выпил.",выпил,24.506,42.669,207,211
4140,dialect_keba,Keba_KMV1919.eaf,344,"Украли бумажник, и деньги все украли, и всё украли.",украли,2949.677,2953.678,31,36
4141,dialect_keba,Keba_KMV1919.eaf,344,"Украли бумажник, и деньги все украли, и всё украли.",украли,2949.677,2953.678,45,50
4142,dialect_middle_pinega,Д84_25_Лавела_Явзора_Ф.eaf,42,"Государство как отдало право, посадили всех шести= пятидесяти пяти, дак теперь некому и работать.",отдало,402.925,414.932,46,51
4143,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,5,"А вот похоронная -то пришла, ак свекровка была дак, отдала ней, там с деверем -то живёт, попросила, говорит, всё равно у тебя детей нету, тебе пенсия не пойдёт, отдай мне похоронную -то, мене хоть пенсия поёдёт - я отдала похоронную -то ней.",отдала,110.334,134.045,53,58
4144,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,5,"А вот похоронная -то пришла, ак свекровка была дак, отдала ней, там с деверем -то живёт, попросила, говорит, всё равно у тебя детей нету, тебе пенсия не пойдёт, отдай мне похоронную -то, мене хоть пенсия поёдёт - я отдала похоронную -то ней.",отдала,110.334,134.045,216,221
4145,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,11,"А домо вот родной -то был у меня сейчас продал Андрейко -то, новый выстроен на нашем -то месте.",продал,200.634,209,41,46
4146,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,13,"Продал он место -то дак, тут выстроили место -то.",Продал,216.704,230.604,85,90
4147,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,7,"Вот у меня мама и говорит: 'Хорошо бы вот, Дунька, кабы нам отдали билетное -то дак вот.",отдали,431.448,437.633,61,66
4148,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,11,"А то всяко бы вот отдали нам тут, билетное хорошее да всё дак вот, кабы вот отдали нам'.",отдали,,,,
4149,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,11,"А то всяко бы вот отдали нам тут, билетное хорошее да всё дак вот, кабы вот отдали нам'.",отдали,,,,
4150,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,51,"Такая пошустрее была бы дак, у деверя -то жила дак, корову взяла и, и кор= корову, вот эво где дом был, корову продала, дом бы хороший и жила, а то такая она слабенькая тоже дак.",продала,1256.013,1287.294,217,223
4151,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А вот мужа -то выгнали с войны, пришла, кое осталась негова одежда, деверь всё забрал, она так и это, ничего, никакие рубашки, ничего, деверь всё забрал, ничего ней не дал.",выгнали,1338.655,1364.779,16,22
4152,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,210,215
4153,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,242,247
4154,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,263,268
4155,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,210,215
4156,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,242,247
4157,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,263,268
4158,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,210,215
4159,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,242,247
4160,dialect_middle_pinega,Д84_27_Нюхча_Пинежск_Ф.eaf,55,"А такая бы ходовая женщина разве бы отдала своего мужика одежду, не отдала бы, а она всё отдала.",отдала,1338.655,1364.779,263,268
4161,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,28,"Мама жила худо, да ро= девок много, четыре девки да парень, дак вот я первая, ак отдали - да и пойди.",отдали,937.143,950.951,100,105
4162,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,29,"У меня и не спросились. и ничего, дак отдали, и вот как хорошо жили.",отдали,956.418,965.574,67,72
4163,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,71,"А Галина -то Андреевна лони много набрала, этто когды была, говорит, я, дедина, много набрала, сдавала ещё.",набрала,2322.042,2338.016,35,41
4164,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,71,"А Галина -то Андреевна лони много набрала, этто когды была, говорит, я, дедина, много набрала, сдавала ещё.",набрала,2322.042,2338.016,87,93
4165,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,71,"А Галина -то Андреевна лони много набрала, этто когды была, говорит, я, дедина, много набрала, сдавала ещё.",набрала,2322.042,2338.016,35,41
4166,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,71,"А Галина -то Андреевна лони много набрала, этто когды была, говорит, я, дедина, много набрала, сдавала ещё.",набрала,2322.042,2338.016,87,93
4167,dialect_middle_pinega,Д84_30_Нюхча_Пинежск_Ф.eaf,77,"Эводе соседка вчера ходила, говорит, на жареницу набрала.",набрала,2404.354,2418.421,79,85
4168,dialect_middle_pinega,Д84_21_Лавела_Занаволок_Ф.eaf,34,"Ой, батюшки, что ты, трудно жила, худо.",жила,2464.411,2482.315,29,32
4169,dialect_mikhaylov,A-1937.eaf,25,"и вот они, чтобы ак вот прокормить, решили продать корову, вот это он уже узнал, этот, сосед, да и что, что они продали корову, он в один прекрасный вечер, не день, а вечер, пришёл, они спали уже, каким образом он там по= по= по= это там пролез, уже там не знаю, а как раз= разговор -то вели тогда, он пришёл вместе с женой, жена вроде наблюдала, а он пришёл, и вот, это, семь человек, и всех их побил. всех.",продали,507.003,550.832,113,119
4170,dialect_mikhaylov,A-1937.eaf,50,"Ну и мясу всю распродали, не знаю.",распродали,1640.399,1655.794,192,201
4171,dialect_mikhaylov,A-1937.eaf,75,"Говорят, много очень вымерло, ну а нас нет.",вымерло,1977.621,2001.065,129,135
4172,dialect_mikhaylov,A-1937.eaf,103,"И это самое, у кого семь человек, он, продал сосуна или лошадь, уж не буду, не буду врать, ну вот из этого кого -то он продал, ну, продал, тогды, может, за сто рублей.",продал,2341.31,2363.774,49,54
4173,dialect_mikhaylov,A-1937.eaf,103,"И это самое, у кого семь человек, он, продал сосуна или лошадь, уж не буду, не буду врать, ну вот из этого кого -то он продал, ну, продал, тогды, может, за сто рублей.",продал,2341.31,2363.774,130,135
4174,dialect_mikhaylov,A-1937.eaf,103,"И это самое, у кого семь человек, он, продал сосуна или лошадь, уж не буду, не буду врать, ну вот из этого кого -то он продал, ну, продал, тогды, может, за сто рублей.",продал,2341.31,2363.774,142,147
4175,dialect_mikhaylov,A-1937.eaf,103,"И это самое, у кого семь человек, он, продал сосуна или лошадь, уж не буду, не буду врать, ну вот из этого кого -то он продал, ну, продал, тогды, может, за сто рублей.",продал,2341.31,2363.774,49,54
4176,dialect_mikhaylov,A-1937.eaf,103,"И это самое, у кого семь человек, он, продал сосуна или лошадь, уж не буду, не буду врать, ну вот из этого кого -то он продал, ну, продал, тогды, может, за сто рублей.",продал,2341.31,2363.774,130,135
