index,corpus,source,id,sentence,token,time_start,time_end,start,end
24,dialect_don,020721_VIK1941_Razdorskaya.eaf,1299,"Раздали каравайнички, поднесли по рюмке, храбрый поезд.",Раздали,6299.399,6304.882,1,7
25,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,364,А дед мой прожил девяносто шесть лет.,прожил,1350.533,1353.275,11,16
26,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,96,"Жена при родах умерла, самая маленькая была Валя.",умерла,372.887,376.42,16,21
27,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,97,"Вот, она её родила и умерла при родах, вот.",умерла,376.795,380.032,22,27
28,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,133,"Вот, одна сестра умерла, это, отцова дочь.",умерла,496.942,501.433,18,23
29,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,416,"Поехали мы, они жили в Исаевке, её родители.",жили,1550.855,1554.03,17,20
30,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,158,"Она умерла, вот.",умерла,601.564,603.908,5,10
31,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,376,"Никаких , муж умер.",умер,1407.727,1410.801,15,18
32,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,379,"В январе ему сравнялось шестьдесят лет, а двадцать первого июля он умер.",умер,1418.161,1422.955,68,71
33,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,639,"Подняла дитя, вылечила.",Подняла,2531.54,2533.59,1,7
34,dialect_don,040722_GLT1934_Melikhovskaya_1.eaf,59,Она ж собственно своё только приданое и больше ничё не взяла.,взяла,220.4,224,56,60
35,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,430,"Вот он жил, жили они там, ну, подсобрали денег.",жили,1605.377,1609.46,13,16
36,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,768,"На шестьдесят восьмом году он умер, вот.",умер,3088.62,3092.84,31,34
37,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,769,"Здесь брат жил, в пятьдесят шесть лет умер.",умер,3093.225,3096.415,39,42
38,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,536,Потом он тут пожил и уехал с женой в Краснодарский край в станицу Статотитаровскую.,пожил,2018.87,2027,29,33
39,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,818,"Вот, приехали, говорит, и раскулачили: забрали быков, забрали лошадей, забрали зерно, говорит, всё.",забрали,3285.77,3293.64,40,46
40,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,818,"Вот, приехали, говорит, и раскулачили: забрали быков, забрали лошадей, забрали зерно, говорит, всё.",забрали,3285.77,3293.64,55,61
41,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,818,"Вот, приехали, говорит, и раскулачили: забрали быков, забрали лошадей, забрали зерно, говорит, всё.",забрали,3285.77,3293.64,72,78
42,dialect_don,04072022_MLI1941_Melikhovskaya.eaf,837,У него жена умерла.,умерла,3368.01,3372.32,28,33
43,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,538,Ну мало пожил.,пожил,2030.455,2033.07,9,13
44,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,593,Вот как ему дали.,дали,2542.186,2543.699,13,16
45,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,635,"Эти, ещё поют: сваха сваху ждала.",ждала,2706.635,2709.36,28,32
46,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,951,"Ну, сдуру же забрала с культпросветучилища документы, надо ж было хотя бы ксерокопию оставить.",забрала,3810.439,3814.759,14,20
47,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,977,"Да, вот эта вот, взяла, приютила к себе.",взяла,3810.398,3813.599,18,22
48,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,1019,Потому что в монастыре он всю жизнь прожил.,прожил,3899.81,3903.565,42,47
49,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1191,"За это, заэтованную, это, на д= на добро подняла и...",подняла,4742.293,4745.986,42,48
50,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1300,"Муж умер, не дожив три месяца до двадцатипятилетия.",умер,5199.673,5203.273,5,8
51,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,1133,"Дед мой прожил, говорю, девяносто шесть лет - ни рубля не получил.",прожил,4311.143,4315.172,9,14
52,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1378,Я говорю: тебе сколько денег дали?,дали,5523.413,5524.799,30,33
53,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1415,Она всегда ждала этот праздник.,ждала,5636.806,5639.54,32,36
54,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,1136,"Ну досматривали, дожили.",дожили,4328.472,4330.743,18,23
55,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,1137,До= дожил он до своей кончины и пошёл в иной мир на девяносто шестом году.,дожил,4330.743,4336.33,5,9
56,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1618,Ели-пили-веселились-плясали.,пили,6432.898,6435.058,5,8
57,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1743,"Ну понимаешь, а если что -то случится, некрещёный ребенок умер, это материн грех.",умер,7026.099,7030.219,59,62
58,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,55,"На р = на работу, квартиру дали.",дали,257.906,260.313,28,31
59,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,152,"Посидела-посидела, подождала-подождала, ну что?",подождала,652.126,655.533,20,28
60,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,152,"Посидела-посидела, подождала-подождала, ну что?",подождала,652.126,655.533,30,38
61,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,208,"Мамка умерла там, да.",умерла,877.833,879.325,7,12
62,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,259,"Видать, уже до того плохо было ей, что она вскорости умерла.",умерла,1084.337,1089.254,54,59
63,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,302,"Что мальчишка, живёт один с матерью, мать умерла.",умерла,1256.678,1260.042,43,48
64,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,317,"Проснулся, чё такое: лежит, я её обнял так вот.",обнял,1313.22,1316.559,34,38
65,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,351,"Я на второй этаж поднялся, и коридор длинный такой, через весь дом коридор.",поднялся,1420.245,1425.453,18,25
66,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,432,"Здесь вот и жили, да, на этом месте.",жили,1703.715,1705.944,13,16
67,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,603,"Толик тоже его звали, брата моего Толик, и этот Толик, угу.",звали,2367.084,2372.305,16,20
68,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,623,"Вот и я вот, я в Бежецке прожил.",прожил,2444.269,2447.71,26,31
69,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,673,Вот жили-жили мы здесь.,жили,2642.3,2645.113,5,8
70,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,673,Вот жили-жили мы здесь.,жили,2642.3,2645.113,10,13
71,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,679,Нанял я каменщиков.,Нанял,2666.949,2668.881,1,5
72,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,824,"Забрала меня, сюда пришли.",Забрала,3198.42,3200.69,1,7
73,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,958,"И так с тех пор мы и жили здесь, пока вот в прошлом году, она осенью умерла.",жили,3723.999,3728.057,22,25
74,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,967,"Да он, наверное, вот сколько, в пятьдесят седьмом году он умер.",умер,3762.23,3766.816,59,62
75,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,973,"Она умерла уже, давно умерла.",умерла,3789.763,3792.33,5,10
76,dialect_don,040722_GLT1934_Melikhovskaya_2.eaf,973,"Она умерла уже, давно умерла.",умерла,3789.763,3792.33,23,28
77,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,15,"Ну чё, отца забрали на войну.",забрали,43.72,47.53,13,19
78,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,31,"Сестра моя не дожила до пенсии, умерла.",умерла,101.862,104.957,33,38
79,dialect_don,072021_KVA1948_Razdorskaya.eaf,552,"Мы дома сами жили, нас сдали в садик.",жили,2428.08,2433.786,29,32
80,dialect_don,072021_KVA1948_Razdorskaya.eaf,663,"Так мы жили небогато, я ж говорю.",жили,2810.674,2813.365,8,11
81,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,211,"Вот, Шура Жиркова жила выше, говорит, в том году умерла.",умерла,771.522,775.8,50,55
82,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,212,"Надя, говорю, Макарова жила, тоже, говорю, умерла.",умерла,775.8,781.473,44,49
83,dialect_don,072021_KVA1948_Razdorskaya.eaf,820,Здесь вот где -то жила.,жила,3372.108,3373.974,19,22
84,dialect_don,072021_KVA1948_Razdorskaya.eaf,827,"И вот она пожила-пожила по квартирам, говорит: надо строить самой.",пожила,3389.731,3394.772,11,16
85,dialect_don,072021_KVA1948_Razdorskaya.eaf,827,"И вот она пожила-пожила по квартирам, говорит: надо строить самой.",пожила,3389.731,3394.772,18,23
86,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,362,"Ну, уже в сорок седьмом году она умерла.",умерла,1341.84,1347.53,34,39
87,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,486,"Пили, всё, сейчас не знаю, не пьём.",Пили,1822.844,1825.52,1,4
88,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,607,"Тоже так ждали его, собирали же тоже.",ждали,2331.49,2336.432,18,22
89,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,639,"Вот эти праздники и ждали, ну беднота, чё ж .",ждали,2449.87,2454,21,25
90,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,764,"И вот я журавлём наливаю бочку, налил, и вокруг и поехал, выехал.",налил,2970.08,2975.59,33,37
91,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,870,Ну и воду брали.,брали,3373.691,3377.12,11,15
92,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,900,А моя жена умерла тринадцатого.,умерла,3489.784,3492.03,12,17
93,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,918,"И вот дождик прошёл, и полилась.",полилась,3556.57,3561.51,24,31
94,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,986,"И вот налил, водички допил, если не хочешь покруче пить, значит, водички добавляй.",налил,3792.25,3799.41,7,11
95,dialect_don,060722_SVS1939_Melikhovskaya_1.eaf,21,"Мы жили одни: мама и трое детей, мы жили.",жили,85.388,89.888,4,7
96,dialect_don,060722_SVS1939_Melikhovskaya_1.eaf,21,"Мы жили одни: мама и трое детей, мы жили.",жили,85.388,89.888,37,40
97,dialect_don,060722_SVS1939_Melikhovskaya_1.eaf,23,Тут же в Мелиховке тоже всю жизнь прожили.,прожили,93.56,96.844,35,41
98,dialect_don,050722_EIV1939_Melikhovskaya_1.eaf,1146,"Рая умерла же,",умерла,4370.463,4373.285,32,37
99,dialect_don,050722_EIV1939_Melikhovskaya_2.eaf,61,"И вот когда у него брат умер и попал на небо туда, да?",умер,228.96,233.37,25,28
100,dialect_don,050722_EIV1939_Melikhovskaya_2.eaf,126,"Вас= Васса, Васса звали.",звали,468.3,470.74,19,23
101,dialect_don,060722_SVS1939_Melikhovskaya_1.eaf,57,"Ну, выжили.",выжили,254.814,257.39,10,15
102,dialect_don,072021_SVV1951_Razdorskaya.eaf,9,"А те, остальные, жили там ещё на острове.",жили,49.75,60.67,44,47
103,dialect_don,060722_SVS1939_Melikhovskaya_1.eaf,265,"Кто, кто печенье, кто сам= самоделковое печенье брали.",брали,1167.49,1172.44,59,63
104,dialect_don,072021_SVV1951_Razdorskaya.eaf,206,Они тут осёдло жили.,жили,1059.267,1065.974,74,77
105,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,991,Вот мать её где -то у кого -то взяла напрокат.,взяла,3974.599,3979.452,32,36
106,dialect_don,072021_SVV1951_Razdorskaya.eaf,781,"Там она жила уже, корова.",жила,4015.32,4021.44,9,12
107,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,28,"Ага, а чуть дальше жила его, ну, будущая жена.",жила,114.025,117.985,20,23
108,dialect_don,072021_KVA1948_Razdorskaya.eaf,243,"Наняли человека, он нам з= эти доски, ну, на= набил.",Наняли,1041.005,1046.61,1,6
109,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1093,"Ну, жили, конечно, мы не здесь, совсем в другом месте.",жили,4391.213,4393.893,5,8
110,dialect_don,072021_KVA1948_Razdorskaya.eaf,393,"Ну, сказать честно, умер там или заболел.",умер,1715.52,1720.32,52,55
111,dialect_don,072021_KVA1948_Razdorskaya.eaf,397,"Вот камень наняли, верх наняли.",наняли,1737.16,1741.6,12,17
112,dialect_don,072021_KVA1948_Razdorskaya.eaf,397,"Вот камень наняли, верх наняли.",наняли,1737.16,1741.6,25,30
113,dialect_don,072021_KVA1948_Razdorskaya.eaf,397,"Вот камень наняли, верх наняли.",наняли,1737.16,1741.6,12,17
114,dialect_don,072021_KVA1948_Razdorskaya.eaf,397,"Вот камень наняли, верх наняли.",наняли,1737.16,1741.6,25,30
115,dialect_don,072021_KVA1948_Razdorskaya.eaf,461,"А вот здесь этот же, Иоанн, чи умер, чи уехал от нас.",умер,2022.513,2026.847,32,35
116,dialect_don,020721_VIK1941_Razdorskaya.eaf,165,"А мамка говорит: мамаш, где вы взяли?",взяли,603.011,605.72,32,36
117,dialect_don,020721_VIK1941_Razdorskaya.eaf,587,"Не допытывались, откуда он взялся.",взялся,2720.862,2723.655,28,33
118,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1104,До сих пор бы жила.,жила,4420.199,4421.166,15,18
119,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1306,А я невенчанная двадцать пять лет прожила.,прожила,5217.956,5220.243,35,41
120,dialect_don,04072022_TNG1957_Melikhovskaya.eaf,1588,"Прожила свои, все свои шестьдесят пять лет.",Прожила,6306.919,6309.706,1,7
121,dialect_don,020721_VIK1941_Razdorskaya.eaf,588,А откуда он взялся?,взялся,2723.976,2725.583,13,18
122,dialect_don,072021_KVA1948_Razdorskaya.eaf,794,И в зале же спала тётя с дядей.,спала,,,,
123,dialect_don,020721_VIK1941_Razdorskaya.eaf,146,А бабушка тут свекруха жила.,жила,528.852,530.619,24,27
124,dialect_don,020721_VIK1941_Razdorskaya.eaf,737,"До восемьдесят, говорю, дожила.",дожила,3444.373,3446.508,25,30
125,dialect_don,072021_SVV1951_Razdorskaya.eaf,281,"Ба= осталось два, два умерли.",умерли,1421.773,1424.586,23,28
126,dialect_don,072021_SVV1951_Razdorskaya.eaf,536,"У неё сын был, уже тоже умер, нету.",умер,2739.027,2743.307,30,33
127,dialect_don,020721_VIK1941_Razdorskaya.eaf,866,"А мамина -то свекруха вот тут жила, мы -то у церкви жили, она была, тут вот жила.",жила,4134.816,4139.866,31,34
128,dialect_don,020721_VIK1941_Razdorskaya.eaf,866,"А мамина -то свекруха вот тут жила, мы -то у церкви жили, она была, тут вот жила.",жила,4134.816,4139.866,77,80
129,dialect_don,072021_SVV1951_Razdorskaya.eaf,586,"А потом, когда сюда вернулась, папа умер.",умер,3028.8,3033.093,50,53
130,dialect_don,072021_SVV1951_Razdorskaya.eaf,601,"А эту школу, её с баланса сняли.",сняли,3098.627,3101.253,27,31
131,dialect_don,072021_SVV1951_Razdorskaya.eaf,693,"Ну вот, сегодня умер, похоронили.",умер,3571.254,3578.641,17,20
132,dialect_don,072021_SVV1951_Razdorskaya.eaf,734,"В ведро ей чуть капнули, и попила.",попила,3795.587,3799.387,28,33
133,dialect_don,072021_SVV1951_Razdorskaya.eaf,744,Забрали воду.,Забрали,3851.107,3857.614,1,7
134,dialect_don,072021_SVV1951_Razdorskaya.eaf,767,"Он молоко забрал, всё забрал: и ведро, и всё.",забрал,3949.107,3953.547,11,16
135,dialect_don,072021_SVV1951_Razdorskaya.eaf,767,"Он молоко забрал, всё забрал: и ведро, и всё.",забрал,3949.107,3953.547,23,28
136,dialect_don,072021_SVV1951_Razdorskaya.eaf,767,"Он молоко забрал, всё забрал: и ведро, и всё.",забрал,3949.107,3953.547,11,16
137,dialect_don,072021_SVV1951_Razdorskaya.eaf,767,"Он молоко забрал, всё забрал: и ведро, и всё.",забрал,3949.107,3953.547,23,28
138,dialect_don,020721_VIK1941_Razdorskaya.eaf,866,"А мамина -то свекруха вот тут жила, мы -то у церкви жили, она была, тут вот жила.",жила,4134.816,4139.866,31,34
139,dialect_don,020721_VIK1941_Razdorskaya.eaf,866,"А мамина -то свекруха вот тут жила, мы -то у церкви жили, она была, тут вот жила.",жила,4134.816,4139.866,77,80
140,dialect_don,072021_SVV1951_Razdorskaya.eaf,867,А баба дала булку хлеба.,дала,4500.2,4507.787,65,68
141,dialect_don,072021_SVV1951_Razdorskaya.eaf,944,Рыбалили же и брали оттудова девчат.,брали,4913.761,4917.267,15,19
142,dialect_dvina,Timoshino1910_3_ф.eaf,56,"Дак кабы ты им чаю налил дак, да, а то нету дак.",налил,712.622,720.377,20,24
143,dialect_dvina,Timoshino1910_3_ф.eaf,69,"Это дело давно было, еще я здесь не жила, дак всё рассказывают, это очень давно было дело, да, годов много уж, годов уж это семьдесят -то есть.",жила,851.261,869.552,37,40
144,dialect_dvina,Timoshino1910_3_ф.eaf,76,"Вот эта жёнка -то кое-как да кое-как да оклемалася и пошла, да, не=, ожила, и пошла, наверное, опять обратно, потому что туда -то ближе, а сюда -то дальше - ну вот, знает.",ожила,925.621,949.473,70,74
145,dialect_dvina,Timoshino1910_3_ф.eaf,78,"та -то, знаешь чего, не до смерти, как -то отжила, женщина -то отжила, бедная ты жёночка, да хоть она ожила -то.",отжила,967.537,979.677,44,49
146,dialect_dvina,Timoshino1910_3_ф.eaf,78,"та -то, знаешь чего, не до смерти, как -то отжила, женщина -то отжила, бедная ты жёночка, да хоть она ожила -то.",отжила,967.537,979.677,64,69
147,dialect_dvina,Timoshino1910_3_ф.eaf,78,"та -то, знаешь чего, не до смерти, как -то отжила, женщина -то отжила, бедная ты жёночка, да хоть она ожила -то.",отжила,967.537,979.677,44,49
148,dialect_dvina,Timoshino1910_3_ф.eaf,78,"та -то, знаешь чего, не до смерти, как -то отжила, женщина -то отжила, бедная ты жёночка, да хоть она ожила -то.",отжила,967.537,979.677,64,69
149,dialect_dvina,Timoshino1910_3_ф.eaf,117,"А вечереньки - это купали, ребята привезут так= вот такие, худенько жёночки -то жили,",жили,1397.147,1405.272,81,84
150,dialect_dvina,Timoshino1915_2_ф.eaf,29,"Дак вот получает, получил да и все и пропил!",пропил,217.968,223.216,38,43
151,dialect_dvina,Timoshino1915_2_ф.eaf,35,А хозяин -то помер уж двадцать семь лет.,помер,257.358,264.325,14,18
152,dialect_dvina,Timoshino1915_2_ф.eaf,137,Вот и помер рано.,помер,1076.511,1081.805,26,30
153,dialect_dvina,Timoshino1915_2_ф.eaf,258,"Ну вот, в стаканы, в стаканы, были оловянные стаканы, у нас тоже у= был у отца, теперь у брата, наверное, там он забрал всё, оловянные стаканы.",забрал,2139.42,2153.773,114,119
154,dialect_dvina,Timoshino1915_2_ф.eaf,320,"Эти, были, знаешь это, померли тепере мужики эти.",померли,2664.281,2679.27,78,84
155,dialect_dvina,Д8936_Сельцо_ф.eaf,129,"У нас этот месяц два дали, тоже.",дали,853.652,856.954,22,25
156,dialect_dvina,Timoshino1920_5_ф.eaf,3,"Ну и сказали, дак я сбегала взяла.",взяла,11.014,25.639,159,163
157,dialect_dvina,Д8936_Сельцо_ф.eaf,61,"Тот тоже продали, и этот продали, дак вот и этот и купили.",продали,386.054,391.271,10,16
158,dialect_dvina,Д8936_Сельцо_ф.eaf,61,"Тот тоже продали, и этот продали, дак вот и этот и купили.",продали,386.054,391.271,26,32
159,dialect_dvina,Timoshino1920_5_ф.eaf,26,"Это набивали, я если бы вот зимой, я бы не взяла эту кобылу, я бы взяла молоденького,",взяла,205.123,212.134,44,48
160,dialect_dvina,Timoshino1920_5_ф.eaf,26,"Это набивали, я если бы вот зимой, я бы не взяла эту кобылу, я бы взяла молоденького,",взяла,205.123,212.134,67,71
161,dialect_dvina,Д8936_Сельцо_ф.eaf,61,"Тот тоже продали, и этот продали, дак вот и этот и купили.",продали,386.054,391.271,10,16
162,dialect_dvina,Д8936_Сельцо_ф.eaf,61,"Тот тоже продали, и этот продали, дак вот и этот и купили.",продали,386.054,391.271,26,32
163,dialect_dvina,Timoshino1920_5_ф.eaf,43,"приух= приходят, какие -то там урядники были, и забирают, у нас эти две коровы взяли, две лошади взяли, вот и стали...",взяли,361.464,372.677,80,84
164,dialect_dvina,Timoshino1920_5_ф.eaf,43,"приух= приходят, какие -то там урядники были, и забирают, у нас эти две коровы взяли, две лошади взяли, вот и стали...",взяли,361.464,372.677,98,102
165,dialect_dvina,Timoshino1920_5_ф.eaf,45,"А ак у нас всё взяли дак, ничего дома -то нету.",взяли,393.003,398.934,16,20
166,dialect_dvina,Timoshino1920_5_ф.eaf,66,Сын умер восемнадцати годов.,умер,583.12,592.335,28,31
167,dialect_dvina,Timoshino1920_5_ф.eaf,67,"Он учился в ФЗО и чего -то там заболел, до Черевкова он доехал, а там на острове и умер.",умер,593.794,609.59,84,87
168,dialect_dvina,Timoshino1920_5_ф.eaf,89,"Ну и вот и брала, которое мне надо.",брала,797.09,805.06,53,57
169,dialect_dvina,Timoshino1920_5_ф.eaf,104,"Раньше вот не выйдешь, дак звали тунеядцем.",звали,932.318,940.892,28,32
170,dialect_dvina,Timoshino1925_9_ф.eaf,7,"Уж дом с мужиком когда жили, дак купили.",жили,41.603,45.323,24,27
171,dialect_dvina,Timoshino1925_9_ф.eaf,24,"ак еще ревут, ой, мой -то, говорит, ты мою крошёнину -то съел, дак бабушка -то лучинину положит так - вот ты тут хлебай, а ты тут хлебай; вот как жили -то.",жили,147.539,158.126,147,150
172,dialect_dvina,Timoshino1925_9_ф.eaf,42,"Да не знаю, вот что -то тут, наверное, ветер с севера дак, вот этто дак, ой, вон сама приделаю чего-нибудь да и все умерли.",умерли,275.097,282.928,117,122
173,dialect_dvina,Timoshino1925_9_ф.eaf,105,"Но, ведь не было, да вот мы -то жили с= редко-редко, вот я уж сюды -то пришла этто жить -то, мы жили -то там, у их старый дом был у Шурковых там, дак мы этто купили, дак пришли дак, редко совсем была вода, редко!",жили,695.26,711.006,33,36
174,dialect_dvina,Timoshino1925_9_ф.eaf,105,"Но, ведь не было, да вот мы -то жили с= редко-редко, вот я уж сюды -то пришла этто жить -то, мы жили -то там, у их старый дом был у Шурковых там, дак мы этто купили, дак пришли дак, редко совсем была вода, редко!",жили,695.26,711.006,97,100
175,dialect_dvina,Timoshino1925_9_ф.eaf,105,"Но, ведь не было, да вот мы -то жили с= редко-редко, вот я уж сюды -то пришла этто жить -то, мы жили -то там, у их старый дом был у Шурковых там, дак мы этто купили, дак пришли дак, редко совсем была вода, редко!",жили,695.26,711.006,33,36
176,dialect_dvina,Timoshino1925_9_ф.eaf,105,"Но, ведь не было, да вот мы -то жили с= редко-редко, вот я уж сюды -то пришла этто жить -то, мы жили -то там, у их старый дом был у Шурковых там, дак мы этто купили, дак пришли дак, редко совсем была вода, редко!",жили,695.26,711.006,97,100
177,dialect_dvina,Timoshino1925_9_ф.eaf,115,"Дома живу вот, охота в Архангельск поехать эттаки, пожила ведь с девкама дак.",пожила,803.293,808.749,52,57
178,dialect_dvina,Timoshino1925_9_ф.eaf,121,"Так и жив= живу да никуды и неохота, всю зиму прожила зимой -то дом= эттаки.",прожила,851.653,858.58,60,66
179,dialect_dvina,Timoshino1925_9_ф.eaf,138,"где он, говорят, умер ли где ли, дак и всё, всё, гармонь унесли, вот -то, ну этот, транзитор ли чего у его был, и всё, говорят, утащёно, ничего нету.",умер,983.868,995.523,18,21
180,dialect_dvina,Timoshino1925_9_ф.eaf,174,"Да пошё= убежала, тоже к маме ходила, мама заболела дак, из Семёновска, дак он за рекой плывёт, за реку поплыл, вся перепужалася, не видала.",поплыл,1281.719,1292.521,105,110
